player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Stevan Ridley,11.0,65.0,5.9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jed Collins,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Alfonso Smith,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Henry Hynoski,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Tyler Clutts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
DuJuan Harris,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Isaac Redman,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
John Conner,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Keiland Williams,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jeremiah Johnson,1.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Lance Ball,11.0,64.0,5.8,32.0,0.0,1.0,2.0,4.0,41.0,20.5,0.0,1.0,1.0,0.0,FA,RB,15,2011,,
Chris Ivory,18.0,74.0,4.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Spencer Larsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Cedric Peerman,2.0,8.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
LeGarrette Blount,9.0,21.0,2.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Joe McKnight,3.0,2.0,0.7,2.0,0.0,0.0,1.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Kendall Hunter,2.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,24.0,12.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Delone Carter,3.0,19.0,6.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jacquizz Rodgers,8.0,10.0,1.3,12.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Daniel Thomas,11.0,42.0,3.8,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Darrel Young,4.0,14.0,3.5,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Josh Vaughan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Antone Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Erik Lorig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Anthony Dixon,5.0,12.0,2.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jacob Hester,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jackie Battle,10.0,37.0,3.7,15.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Greg Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Felix Jones,22.0,108.0,4.9,38.0,0.0,0.0,3.0,4.0,23.0,7.7,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Donald Brown,16.0,161.0,10.1,80.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Justin Forsett,6.0,12.0,2.0,9.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jason Snelling,5.0,22.0,4.4,11.0,0.0,0.0,4.0,4.0,26.0,6.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jonathan Stewart,11.0,43.0,3.9,12.0,0.0,0.0,2.0,3.0,8.0,4.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
John Kuhn,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Jerome Felton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
DeAngelo Williams,15.0,61.0,4.1,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Brandon Jacobs,8.0,33.0,4.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Bernard Scott,7.0,20.0,2.9,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
BenJarvus Green-Ellis,10.0,17.0,1.7,7.0,0.0,1.0,2.0,2.0,32.0,16.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Arian Foster,16.0,109.0,6.8,22.0,0.0,1.0,5.0,6.0,58.0,11.6,0.0,1.0,1.0,0.0,FA,RB,15,2011,,
Ahmad Bradshaw,10.0,58.0,5.8,17.0,0.0,1.0,3.0,4.0,21.0,7.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Darren Sproles,8.0,33.0,4.1,14.0,0.0,0.0,5.0,6.0,79.0,15.8,1.0,0.0,1.0,0.0,FA,RB,15,2011,,
Danny Woodhead,7.0,40.0,5.7,10.0,0.0,1.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Cedric Benson,22.0,76.0,3.5,15.0,0.0,1.0,1.0,2.0,11.0,11.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Chris Ogbonnaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Chris Johnson,15.0,55.0,3.7,35.0,0.0,0.0,8.0,11.0,54.0,6.8,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Kevin Smith,15.0,43.0,2.9,14.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Toby Gerhart,2.0,12.0,6.0,9.0,0.0,0.0,4.0,4.0,46.0,11.5,2.0,0.0,1.0,0.0,FA,RB,15,2011,,
Stefan Logan,1.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Shonn Greene,18.0,73.0,4.1,13.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Ryan Grant,12.0,66.0,5.5,18.0,0.0,0.0,3.0,5.0,35.0,11.7,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Ronnie Brown,6.0,18.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Reggie Bush,25.0,203.0,8.1,76.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,FA,RB,15,2011,,
Steven Jackson,18.0,71.0,3.9,18.0,0.0,0.0,9.0,10.0,72.0,8.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Ray Rice,10.0,57.0,5.7,22.0,0.0,0.0,9.0,11.0,55.0,6.1,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Rashard Mendenhall,15.0,64.0,4.3,11.0,0.0,0.0,3.0,4.0,25.0,8.3,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Pierre Thomas,8.0,44.0,5.5,10.0,0.0,1.0,2.0,2.0,41.0,20.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Peyton Hillis,26.0,99.0,3.8,18.0,0.0,1.0,1.0,3.0,9.0,9.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Tashard Choice,5.0,15.0,3.0,9.0,0.0,0.0,3.0,3.0,41.0,13.7,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Ben Tate,7.0,26.0,3.7,8.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Dexter McCluster,5.0,14.0,2.8,7.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Ryan Mathews,26.0,90.0,3.5,24.0,0.0,2.0,2.0,2.0,19.0,9.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
C.J. Spiller,12.0,91.0,7.6,24.0,0.0,1.0,9.0,11.0,76.0,8.4,1.0,0.0,1.0,0.0,FA,RB,15,2011,,
Willis McGahee,7.0,70.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Tony Fiammetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Korey Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Lex Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Leon Washington,3.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Le'Ron McClain,4.0,20.0,5.0,9.0,0.0,0.0,4.0,5.0,26.0,6.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Marcel Reece,1.0,26.0,26.0,26.0,0.0,0.0,3.0,3.0,16.0,5.3,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Lawrence Vickers,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,29.0,7.3,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
LaRod Stephens-Howling,3.0,6.0,2.0,5.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Montell Owens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Mike Tolbert,8.0,40.0,5.0,22.0,0.0,1.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Mike Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Michael Robinson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,FA,RB,15,2011,,
Michael Bush,18.0,77.0,4.3,15.0,0.0,0.0,7.0,7.0,62.0,8.9,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Maurice Jones-Drew,17.0,112.0,6.6,43.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Marshawn Lynch,20.0,42.0,2.1,15.0,0.0,2.0,2.0,2.0,5.0,2.5,0.0,0.0,1.0,0.0,FA,RB,15,2011,,
Dion Lewis,2.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,FA,RB,15,2011,,
Adrian Peterson,10.0,60.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,SEA,RB,15,2011,CHI,False
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SEA,RB,15,2011,CHI,False
Frank Gore,23.0,83.0,3.6,14.0,0.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,15.6,FA,RB,16,2011,,
LeSean McCoy,13.0,35.0,2.7,11.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,4.5,FA,RB,16,2011,,
Da'Rel Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Bruce Miller,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Evan Royster,19.0,132.0,6.9,28.0,0.0,0.0,2.0,4.0,15.0,7.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Dion Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Owen Marecic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jed Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Alfonso Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Henry Hynoski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Tyler Clutts,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
DuJuan Harris,2.0,5.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Stevan Ridley,13.0,64.0,4.9,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Lance Ball,4.0,12.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
John Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Keiland Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jeremiah Johnson,6.0,23.0,3.8,8.0,0.0,0.0,2.0,2.0,19.0,9.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Isaac Redman,8.0,35.0,4.4,10.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Chris Ivory,8.0,35.0,4.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Spencer Larsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Cedric Peerman,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ryan Torain,4.0,8.0,2.0,4.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
LeGarrette Blount,2.0,11.0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Joe McKnight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
James Starks,6.0,13.0,2.2,5.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Kendall Hunter,12.0,73.0,6.1,24.0,0.0,0.0,1.0,3.0,11.0,11.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Delone Carter,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jacquizz Rodgers,1.0,-1.0,-1.0,0.0,0.0,0.0,2.0,2.0,19.0,9.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Daniel Thomas,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Antone Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Darrel Young,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,33.0,16.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Josh Vaughan,7.0,24.0,3.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Armando Allen,11.0,40.0,3.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Erik Lorig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jacob Hester,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jackie Battle,14.0,56.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Greg Jones,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Felix Jones,4.0,24.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Donald Brown,11.0,35.0,3.2,11.0,0.0,0.0,2.0,3.0,13.0,6.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Justin Forsett,1.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,20.0,10.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jason Snelling,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,28.0,7.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jonathan Stewart,7.0,88.0,12.6,32.0,0.0,0.0,1.0,2.0,11.0,11.0,1.0,0.0,1.0,0.0,FA,RB,16,2011,,
John Kuhn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Jerome Felton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
DeAngelo Williams,7.0,66.0,9.4,22.0,0.0,2.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Brandon Jacobs,7.0,42.0,6.0,28.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Bernard Scott,10.0,28.0,2.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
BenJarvus Green-Ellis,3.0,10.0,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Arian Foster,23.0,158.0,6.9,30.0,0.0,1.0,3.0,3.0,16.0,5.3,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ahmad Bradshaw,15.0,54.0,3.6,19.0,0.0,2.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Darren Sproles,5.0,67.0,13.4,36.0,0.0,0.0,2.0,3.0,22.0,11.0,1.0,0.0,1.0,0.0,FA,RB,16,2011,,
Danny Woodhead,4.0,20.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Cedric Benson,16.0,57.0,3.6,9.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,2.0,1.0,0.0,FA,RB,16,2011,,
Chris Pressley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Chris Ogbonnaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Chris Johnson,15.0,56.0,3.7,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Kevin Smith,15.0,49.0,3.3,21.0,0.0,1.0,2.0,3.0,12.0,6.0,1.0,0.0,1.0,0.0,FA,RB,16,2011,,
Anthony Dixon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Stefan Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Shonn Greene,14.0,58.0,4.1,13.0,0.0,0.0,3.0,4.0,20.0,6.7,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ryan Grant,8.0,44.0,5.5,24.0,0.0,0.0,2.0,2.0,34.0,17.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ronnie Brown,8.0,33.0,4.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Tashard Choice,9.0,27.0,3.0,11.0,0.0,0.0,1.0,5.0,-8.0,-8.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Reggie Bush,22.0,113.0,5.1,12.0,0.0,0.0,2.0,3.0,26.0,13.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ray Rice,23.0,87.0,3.8,11.0,0.0,0.0,3.0,3.0,48.0,16.0,1.0,0.0,1.0,0.0,FA,RB,16,2011,,
Rashard Mendenhall,18.0,116.0,6.4,52.0,0.0,1.0,1.0,1.0,35.0,35.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Pierre Thomas,9.0,53.0,5.9,12.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Peyton Hillis,24.0,112.0,4.7,15.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Steven Jackson,24.0,103.0,4.3,15.0,0.0,0.0,2.0,3.0,24.0,12.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Toby Gerhart,11.0,109.0,9.9,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ben Tate,6.0,-1.0,-0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Dexter McCluster,3.0,15.0,5.0,6.0,0.0,0.0,5.0,7.0,89.0,17.8,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Ryan Mathews,11.0,58.0,5.3,11.0,0.0,0.0,3.0,4.0,16.0,5.3,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
C.J. Spiller,16.0,111.0,6.9,38.0,0.0,1.0,2.0,3.0,27.0,13.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Willis McGahee,15.0,64.0,4.3,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Vonta Leach,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Tony Fiammetta,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Korey Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Lex Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Leon Washington,2.0,9.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Le'Ron McClain,1.0,11.0,11.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Marcel Reece,2.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Lawrence Vickers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
LaRod Stephens-Howling,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Montell Owens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Mike Tolbert,5.0,7.0,1.4,6.0,0.0,0.0,6.0,10.0,32.0,5.3,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Mike Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Michael Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Michael Bush,23.0,70.0,3.0,11.0,0.0,0.0,2.0,3.0,24.0,12.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Maurice Jones-Drew,24.0,103.0,4.3,21.0,0.0,1.0,6.0,10.0,21.0,3.5,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Marshawn Lynch,21.0,107.0,5.1,18.0,0.0,1.0,2.0,2.0,24.0,12.0,0.0,0.0,1.0,0.0,FA,RB,16,2011,,
Adrian Peterson,12.0,38.0,3.2,12.0,0.0,1.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,11.2,SEA,RB,16,2011,SF,True
Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SEA,RB,16,2011,SF,True
Dion Lewis,12.0,58.0,4.8,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.8,FA,RB,17,2011,,
