player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,ATL,True,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,ATL,True,2017
Harrison Butker,3,4,75.0,51,0,1,1,0,1,3,3,1,14.0,76.6,KC,15,K,LAC,True,2017
Kai Forbath,2,2,100.0,53,0,0,1,0,1,4,4,1,12.0,3.0,LAR,15,K,SEA,False,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,15,K,SEA,False,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,15,K,SEA,False,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,15,K,SEA,False,2017
Greg Zuerlein,2,2,100.0,36,0,0,2,0,0,4,5,1,10.0,74.2,DAL,15,K,LV,False,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,15,K,LV,False,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,LV,False,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,LV,False,2017
Justin Tucker,2,2,100.0,43,0,0,1,1,0,3,3,1,10.0,98.0,BAL,15,K,CLE,False,2017
Jake Elliott,2,2,100.0,28,0,2,0,0,0,4,4,1,10.0,22.5,PHI,15,K,NYG,False,2017
Matt Prater,2,2,100.0,48,0,0,1,1,0,2,2,1,9.0,52.8,ARI,15,K,WAS,False,2017
Chris Boswell,1,1,100.0,51,0,0,0,0,1,3,3,1,8.0,51.0,PIT,15,K,NE,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,NE,True,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,NE,True,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,NE,True,2017
Dustin Hopkins,2,2,100.0,32,0,1,1,0,0,2,2,1,8.0,14.5,LAC,15,K,KC,False,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,15,K,KC,False,2017
Graham Gano,1,1,100.0,33,0,0,1,0,0,4,4,1,7.0,31.4,NYG,15,K,PHI,True,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,15,K,PHI,True,2017
Wil Lutz,1,1,100.0,23,0,1,0,0,0,4,4,1,7.0,3.3,NO,15,K,NYJ,True,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,15,K,NYJ,True,2017
Brandon McManus,1,2,50.0,40,0,0,0,1,0,2,2,1,6.0,44.3,DEN,15,K,IND,False,2017
Mason Crosby,1,1,100.0,28,0,1,0,0,0,3,3,1,6.0,40.7,GB,15,K,CAR,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,15,K,CAR,False,2017
Zane Gonzalez,1,1,100.0,45,0,0,0,1,0,1,1,1,5.0,2.6,CAR,15,K,GB,True,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,GB,True,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,15,K,GB,True,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,GB,True,2017
Giorgio Tavecchio,1,2,50.0,39,0,0,1,0,0,2,2,1,5.0,1.0,TEN,15,K,SF,False,2017
Randy Bullock,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,10.8,TEN,15,K,SF,False,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,15,K,SF,False,2017
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.8,HOU,15,K,JAC,False,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,15,K,DEN,True,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,15,K,DEN,True,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,15,K,DEN,True,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,15,K,CHI,True,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,15,K,CHI,True,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,15,K,HOU,True,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,15,K,BAL,True,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,15,K,BAL,True,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,15,K,BAL,True,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,15,K,TB,False,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,TB,False,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,TB,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,15,K,CIN,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,15,K,ARI,True,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,15,K,ARI,True,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,ARI,True,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,ARI,True,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,15,K,DAL,True,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,15,K,BUF,False,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,15,K,BUF,False,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,15,K,NO,False,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,15,K,NO,False,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,NO,False,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,NO,False,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,NO,False,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,15,K,MIN,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,15,K,PIT,False,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,15,K,PIT,False,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,15,K,MIA,True,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,15,K,DET,False,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,15,K,LAR,True,2017
Harrison Butker,5,6,83.3,49,0,2,2,1,0,2,2,1,18.0,76.6,KC,16,K,MIA,True,2017
Randy Bullock,4,4,100.0,51,0,2,1,0,1,2,2,1,16.0,10.8,TEN,16,K,LAR,True,2017
Giorgio Tavecchio,1,2,50.0,25,0,1,0,0,0,1,1,1,4.0,1.0,TEN,16,K,LAR,True,2017
Sam Ficken,0,1,0.0,0,0,0,0,0,0,3,4,1,3.0,0.1,TEN,16,K,LAR,True,2017
Dan Bailey,4,6,66.7,51,0,0,2,0,2,0,0,1,16.0,0.0,FA,16,K,,,2017
Patrick Murray,4,5,80.0,41,0,2,1,1,0,1,1,1,14.0,1.0,FA,16,K,,,2017
Stephen Gostkowski,3,3,100.0,40,0,1,1,1,0,4,4,1,14.0,0.1,FA,16,K,,,2017
Adam Vinatieri,3,5,60.0,48,0,0,2,1,0,1,1,1,11.0,0.2,FA,16,K,,,2017
Stephen Hauschka,3,4,75.0,41,0,1,1,1,0,1,1,1,11.0,0.0,FA,16,K,,,2017
Matt Bryant,2,2,100.0,48,0,0,1,1,0,1,1,1,8.0,1.1,FA,16,K,,,2017
Cody Parkey,2,3,66.7,44,0,1,0,1,0,1,1,1,8.0,0.4,FA,16,K,,,2017
Josh Lambo,1,1,100.0,45,0,0,0,1,0,2,3,1,6.0,3.2,FA,16,K,,,2017
Phil Dawson,1,1,100.0,21,0,1,0,0,0,2,3,1,5.0,0.1,FA,16,K,,,2017
Blair Walsh,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.1,FA,16,K,,,2017
Nick Rose,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,0.0,FA,16,K,,,2017
Mike Nugent,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,1.0,FA,16,K,,,2017
Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.0,FA,16,K,,,2017
Aldrick Rosas,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,1.8,FA,16,K,,,2017
Wil Lutz,3,3,100.0,45,0,1,0,2,0,2,2,1,13.0,3.3,NO,16,K,ATL,True,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,16,K,ATL,True,2017
Ryan Succop,3,4,75.0,37,0,2,1,0,0,2,2,1,11.0,57.4,TB,16,K,CAR,False,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,CAR,False,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,CAR,False,2017
Kai Forbath,3,3,100.0,49,0,2,0,1,0,1,1,1,11.0,3.0,LAR,16,K,TEN,False,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,16,K,TEN,False,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,16,K,TEN,False,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,16,K,TEN,False,2017
Justin Tucker,3,3,100.0,39,0,0,3,0,0,2,2,1,11.0,98.0,BAL,16,K,IND,True,2017
Graham Gano,3,3,100.0,30,0,2,1,0,0,1,2,1,10.0,31.4,NYG,16,K,ARI,False,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,16,K,ARI,False,2017
Chris Boswell,2,2,100.0,36,0,0,2,0,0,4,4,1,10.0,51.0,PIT,16,K,HOU,False,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,HOU,False,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,HOU,False,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,HOU,False,2017
Dustin Hopkins,2,2,100.0,29,0,2,0,0,0,3,3,1,9.0,14.5,LAC,16,K,NYJ,False,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,16,K,NYJ,False,2017
Jake Elliott,2,3,66.7,48,0,0,1,1,0,1,1,1,8.0,22.5,PHI,16,K,LV,True,2017
Robbie Gould,1,1,100.0,27,0,1,0,0,0,5,6,1,8.0,22.5,SF,16,K,JAC,True,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,JAC,True,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,JAC,True,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,JAC,True,2017
Matt Prater,1,2,50.0,23,0,1,0,0,0,2,2,1,5.0,52.8,ARI,16,K,NYG,True,2017
Zane Gonzalez,1,1,100.0,48,0,0,0,1,0,0,0,1,4.0,2.6,CAR,16,K,TB,True,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,TB,True,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,16,K,TB,True,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,TB,True,2017
Brandon McManus,1,1,100.0,31,0,0,1,0,0,0,0,1,3.0,44.3,DEN,16,K,WAS,False,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,16,K,NO,False,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,NO,False,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,NO,False,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,16,K,PHI,False,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,16,K,KC,False,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,16,K,KC,False,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,16,K,LAC,True,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,16,K,LAC,True,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,LAC,True,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,LAC,True,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,LAC,True,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,16,K,CHI,False,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,16,K,CHI,False,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,16,K,CHI,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,16,K,GB,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,16,K,DEN,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,16,K,DEN,True,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,DEN,True,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,DEN,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,16,K,SEA,True,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,SEA,True,2017
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.2,DAL,16,K,SEA,True,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,SEA,True,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,16,K,BAL,False,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,16,K,BAL,False,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,16,K,BAL,False,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,16,K,DET,True,2017
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.8,HOU,16,K,PIT,True,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,16,K,CIN,False,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,16,K,CIN,False,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,16,K,SF,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,16,K,MIN,True,2017
Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,40.7,GB,16,K,MIN,True,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,16,K,NE,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,16,K,BUF,True,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,16,K,BUF,True,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,16,K,CLE,True,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,16,K,DAL,False,2017
Matt Bryant,5,5,100.0,56,0,0,3,1,1,1,1,1,19.0,1.1,FA,17,K,,,2017
Phil Dawson,4,4,100.0,53,0,0,0,3,1,2,2,1,19.0,0.1,FA,17,K,,,2017
Stephen Hauschka,3,3,100.0,49,0,1,1,1,0,1,1,1,11.0,0.0,FA,17,K,,,2017
Adam Vinatieri,2,2,100.0,54,0,1,0,0,1,2,2,1,10.0,0.2,FA,17,K,,,2017
Blair Walsh,1,2,50.0,49,0,0,0,1,0,3,3,1,7.0,0.1,FA,17,K,,,2017
Chandler Catanzaro,2,3,66.7,48,0,0,1,1,0,0,0,1,7.0,0.0,FA,17,K,,,2017
Nick Rose,1,2,50.0,25,0,1,0,0,0,3,4,1,6.0,0.0,FA,17,K,,,2017
Aldrick Rosas,2,2,100.0,29,0,2,0,0,0,0,1,1,6.0,1.8,FA,17,K,,,2017
Stephen Gostkowski,1,1,100.0,21,0,1,0,0,0,3,3,1,6.0,0.1,FA,17,K,,,2017
Patrick Murray,1,1,100.0,42,0,0,0,1,0,2,3,1,6.0,1.0,FA,17,K,,,2017
Mike Nugent,1,1,100.0,55,0,0,0,0,1,1,1,1,6.0,1.0,FA,17,K,,,2017
Josh Lambo,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,3.2,FA,17,K,,,2017
Cody Parkey,1,1,100.0,36,0,0,1,0,0,1,1,1,4.0,0.4,FA,17,K,,,2017
Dan Bailey,0,1,0.0,0,0,0,0,0,0,0,1,1,0.0,0.0,FA,17,K,,,2017
Robbie Gould,2,2,100.0,48,0,0,1,1,0,4,4,1,11.0,22.5,SF,17,K,LAR,False,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,LAR,False,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,LAR,False,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,LAR,False,2017
Ka'imi Fairbairn,2,2,100.0,52,0,0,0,1,1,1,1,1,10.0,0.8,HOU,17,K,IND,False,2017
Justin Tucker,2,2,100.0,46,0,0,1,1,0,3,3,1,10.0,98.0,BAL,17,K,CIN,True,2017
Ryan Succop,3,3,100.0,39,0,1,2,0,0,0,1,1,9.0,57.4,TB,17,K,NO,True,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,NO,True,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,NO,True,2017
Harrison Butker,2,2,100.0,30,0,1,1,0,0,3,3,1,9.0,76.6,KC,17,K,DEN,False,2017
Matt Prater,2,2,100.0,30,0,1,1,0,0,3,3,1,9.0,52.8,ARI,17,K,SEA,False,2017
Zane Gonzalez,1,1,100.0,51,0,0,0,0,1,3,3,1,8.0,2.6,CAR,17,K,ATL,False,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,ATL,False,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,17,K,ATL,False,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,ATL,False,2017
Sam Ficken,2,2,100.0,23,0,2,0,0,0,1,1,1,7.0,0.1,TEN,17,K,JAC,True,2017
Randy Bullock,1,1,100.0,32,0,0,1,0,0,4,4,1,7.0,10.8,TEN,17,K,JAC,True,2017
Giorgio Tavecchio,1,1,100.0,40,0,0,0,1,0,1,1,1,5.0,1.0,TEN,17,K,JAC,True,2017
Wil Lutz,1,1,100.0,48,0,0,0,1,0,3,3,1,7.0,3.3,NO,17,K,TB,False,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,17,K,TB,False,2017
Brandon McManus,1,1,100.0,36,0,0,1,0,0,3,3,1,6.0,44.3,DEN,17,K,KC,True,2017
Dustin Hopkins,1,2,50.0,49,0,0,0,1,0,1,1,1,5.0,14.5,LAC,17,K,LV,True,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,17,K,LV,True,2017
Graham Gano,1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,31.4,NYG,17,K,WAS,True,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,17,K,WAS,True,2017
Chris Boswell,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,51.0,PIT,17,K,CLE,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,True,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,True,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,True,2017
Mason Crosby,1,1,100.0,41,0,0,0,1,0,0,0,1,4.0,40.7,GB,17,K,DET,False,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,17,K,DET,False,2017
Kai Forbath,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,LAR,17,K,SF,True,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,17,K,SF,True,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,17,K,SF,True,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,17,K,SF,True,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,17,K,CAR,True,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,CAR,True,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,CAR,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,17,K,PHI,False,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,PHI,False,2017
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.2,DAL,17,K,PHI,False,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,PHI,False,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,17,K,LAC,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,17,K,NYJ,True,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,17,K,NYJ,True,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,17,K,BUF,True,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,17,K,BUF,True,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,17,K,NE,False,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,17,K,NE,False,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,NE,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,17,K,CHI,True,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,17,K,HOU,True,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,17,K,HOU,True,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,17,K,HOU,True,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,17,K,PIT,False,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,17,K,PIT,False,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,17,K,PIT,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,17,K,NYG,False,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,17,K,NYG,False,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,NYG,False,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,NYG,False,2017
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,22.5,PHI,17,K,DAL,True,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,17,K,GB,True,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,17,K,GB,True,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,17,K,BAL,False,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,17,K,TEN,False,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,17,K,MIA,False,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,17,K,MIN,False,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,17,K,ARI,True,2017
