player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Wil Lutz,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,3.3,NO,13,K,ATL,False,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,13,K,ATL,False,2020
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,0.0,NYJ,13,K,LV,True,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,13,K,LV,True,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,13,K,LV,True,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,LV,True,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,LV,True,2020
Randy Bullock,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,10.8,TEN,13,K,CLE,True,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,13,K,CLE,True,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,13,K,CLE,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,13,K,JAC,True,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,13,K,CHI,False,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,13,K,CHI,False,2020
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,13,K,PIT,False,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,13,K,PIT,False,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,PIT,False,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,PIT,False,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,13,K,MIA,False,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,BYE,,2020
Ryan Succop,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,57.4,TB,13,K,BYE,,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,BYE,,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,WAS,True,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,WAS,True,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,WAS,True,2020
Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,51.0,PIT,13,K,WAS,True,2020
Mike Nugent,4,4,100.0,37,0,0,4,0,0,2,2,1,14.0,1.0,FA,14,K,,,2020
Stephen Gostkowski,1,1,100.0,53,0,0,0,0,1,4,4,1,9.0,0.1,FA,14,K,,,2020
Aldrick Rosas,1,2,50.0,53,0,0,0,0,1,1,1,1,6.0,1.8,FA,14,K,,,2020
Cody Parkey,0,1,0.0,0,0,0,0,0,0,4,5,1,4.0,0.4,FA,14,K,,,2020
Dan Bailey,0,3,0.0,0,0,0,0,0,0,0,1,1,0.0,0.0,FA,14,K,,,2020
Rodrigo Blankenship,3,3,100.0,35,0,2,1,0,0,5,5,1,14.0,4.1,IND,14,K,LV,False,2020
Michael Badgley,2,2,100.0,43,0,0,1,1,0,2,2,1,9.0,19.9,IND,14,K,LV,False,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,14,K,LV,False,2020
Greg Zuerlein,3,3,100.0,55,0,1,1,0,1,3,3,1,14.0,74.2,DAL,14,K,CIN,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,14,K,CIN,False,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,CIN,False,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,CIN,False,2020
Dustin Hopkins,3,4,75.0,51,0,1,1,0,1,2,2,1,13.0,14.5,LAC,14,K,ATL,True,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,14,K,ATL,True,2020
Jason Myers,2,2,100.0,41,0,1,0,1,0,4,5,1,11.0,22.1,SEA,14,K,NYJ,True,2020
Cairo Santos,2,2,100.0,39,0,0,2,0,0,4,4,1,10.0,2.1,CHI,14,K,HOU,True,2020
Jason Sanders,2,3,66.7,44,0,0,1,1,0,3,3,1,10.0,22.6,MIA,14,K,KC,True,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,14,K,KC,True,2020
Daniel Carlson,2,2,100.0,25,0,2,0,0,0,3,3,1,9.0,74.3,LV,14,K,IND,True,2020
Mason Crosby,1,1,100.0,57,0,0,0,0,1,4,4,1,9.0,40.7,GB,14,K,DET,False,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,14,K,DET,False,2020
Ryan Succop,2,2,100.0,48,1,0,0,1,0,2,3,1,9.0,57.4,TB,14,K,MIN,True,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,MIN,True,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,MIN,True,2020
Justin Tucker,1,1,100.0,55,0,0,0,0,1,4,5,1,9.0,98.0,BAL,14,K,CLE,False,2020
Joey Slye,2,2,100.0,35,0,1,1,0,0,3,3,1,9.0,1.6,WAS,14,K,SF,False,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,14,K,SF,False,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,SF,False,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,SF,False,2020
Harrison Butker,1,1,100.0,46,0,0,0,1,0,4,4,1,8.0,76.6,KC,14,K,MIA,False,2020
Tyler Bass,2,2,100.0,34,0,1,1,0,0,2,3,1,8.0,84.8,BUF,14,K,PIT,True,2020
Jake Elliott,1,2,50.0,44,0,0,0,1,0,3,3,1,7.0,22.5,PHI,14,K,NO,True,2020
Matt Gay,1,1,100.0,35,0,0,1,0,0,3,3,1,6.0,89.8,LAR,14,K,NE,True,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,14,K,NE,True,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,14,K,NE,True,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,14,K,NE,True,2020
Matt Prater,1,1,100.0,32,0,0,1,0,0,3,3,1,6.0,52.8,ARI,14,K,NYG,False,2020
Younghoe Koo,1,1,100.0,45,0,0,0,1,0,2,2,1,6.0,40.9,ATL,14,K,LAC,False,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,LAC,False,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,LAC,False,2020
Sergio Castillo,1,4,25.0,45,0,0,0,1,0,0,0,1,4.0,0.0,NYJ,14,K,SEA,False,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,14,K,SEA,False,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,14,K,SEA,False,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,SEA,False,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,SEA,False,2020
Wil Lutz,0,2,0.0,0,0,0,0,0,0,3,3,1,3.0,3.3,NO,14,K,PHI,False,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,14,K,PHI,False,2020
Nick Folk,1,1,100.0,29,0,1,0,0,0,0,0,1,3.0,81.8,NE,14,K,LAR,False,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,14,K,LAR,False,2020
Brandon McManus,0,0,0.0,0,0,0,0,0,0,2,4,1,2.0,44.3,DEN,14,K,CAR,False,2020
Robbie Gould,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,22.5,SF,14,K,WAS,True,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,WAS,True,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,WAS,True,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,WAS,True,2020
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.8,HOU,14,K,CHI,False,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.1,DET,14,K,GB,True,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,14,K,GB,True,2020
Graham Gano,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,31.4,NYG,14,K,ARI,True,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,14,K,ARI,True,2020
Chris Boswell,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,51.0,PIT,14,K,BUF,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,BUF,False,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,BUF,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,BUF,False,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,14,K,TEN,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,14,K,TB,False,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,14,K,BAL,True,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,14,K,BAL,True,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,14,K,BAL,True,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,14,K,JAC,False,2020
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,14,K,JAC,False,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,14,K,JAC,False,2020
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,14,K,DEN,True,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,DEN,True,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,14,K,DEN,True,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,DEN,True,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,14,K,DAL,True,2020
Cairo Santos,4,4,100.0,48,0,0,1,3,0,3,3,1,18.0,2.1,CHI,15,K,MIN,False,2020
Nick Folk,4,4,100.0,45,0,0,1,3,0,0,0,1,15.0,81.8,NE,15,K,MIA,False,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,15,K,MIA,False,2020
Greg Zuerlein,2,3,66.7,48,0,0,0,2,0,5,5,1,13.0,74.2,DAL,15,K,SF,True,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,15,K,SF,True,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,SF,True,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,SF,True,2020
Tyler Bass,2,2,100.0,27,0,2,0,0,0,6,6,1,12.0,84.8,BUF,15,K,DEN,False,2020
Younghoe Koo,2,2,100.0,52,0,0,1,0,1,3,3,1,11.0,40.9,ATL,15,K,TB,True,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,TB,True,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,TB,True,2020
Rodrigo Blankenship,2,2,100.0,53,0,0,1,0,1,3,3,1,11.0,4.1,IND,15,K,HOU,True,2020
Michael Badgley,1,3,33.3,22,0,1,0,0,0,3,3,1,6.0,19.9,IND,15,K,HOU,True,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,15,K,HOU,True,2020
Sam Ficken,3,3,100.0,39,0,2,1,0,0,2,2,1,11.0,0.1,TEN,15,K,DET,True,2020
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,15,K,DET,True,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,15,K,DET,True,2020
Matt Gay,2,2,100.0,45,0,0,0,2,0,2,2,1,10.0,89.8,LAR,15,K,NYJ,True,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,15,K,NYJ,True,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,15,K,NYJ,True,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,15,K,NYJ,True,2020
Robbie Gould,2,2,100.0,41,0,0,1,1,0,3,3,1,10.0,22.5,SF,15,K,DAL,False,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,DAL,False,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,DAL,False,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,DAL,False,2020
Jason Myers,2,2,100.0,43,0,0,0,2,0,2,2,1,10.0,22.1,SEA,15,K,WAS,False,2020
Joey Slye,3,3,100.0,36,0,1,2,0,0,1,1,1,10.0,1.6,WAS,15,K,SEA,True,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,15,K,SEA,True,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,SEA,True,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,SEA,True,2020
Daniel Carlson,2,2,100.0,23,0,2,0,0,0,3,3,1,9.0,74.3,LV,15,K,LAC,True,2020
Justin Tucker,1,2,50.0,46,0,0,0,1,0,5,5,1,9.0,98.0,BAL,15,K,JAC,True,2020
Dan Bailey,2,2,100.0,24,0,2,0,0,0,3,3,1,9.0,0.0,FA,15,K,,,2020
Mike Nugent,1,1,100.0,40,0,0,0,1,0,4,4,1,8.0,1.0,FA,15,K,,,2020
Stephen Gostkowski,1,1,100.0,38,0,0,1,0,0,5,5,1,8.0,0.1,FA,15,K,,,2020
Aldrick Rosas,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,1.8,FA,15,K,,,2020
Cody Parkey,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,0.4,FA,15,K,,,2020
Taylor Russolino,0,1,0.0,0,0,0,0,0,0,1,3,1,1.0,0.0,FA,15,K,,,2020
Austin Seibert,2,3,66.7,34,0,0,2,0,0,3,3,1,9.0,0.1,DET,15,K,TEN,False,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,15,K,TEN,False,2020
Ka'imi Fairbairn,2,2,100.0,31,0,1,1,0,0,2,2,1,8.0,0.8,HOU,15,K,IND,False,2020
Mason Crosby,1,1,100.0,51,0,0,0,0,1,3,3,1,8.0,40.7,GB,15,K,CAR,True,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,15,K,CAR,True,2020
Ryan Succop,1,1,100.0,27,0,1,0,0,0,4,4,1,7.0,57.4,TB,15,K,ATL,False,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,ATL,False,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,ATL,False,2020
Matt Prater,1,1,100.0,53,0,0,0,0,1,2,3,1,7.0,52.8,ARI,15,K,PHI,True,2020
Harrison Butker,1,1,100.0,22,0,1,0,0,0,3,3,1,6.0,76.6,KC,15,K,NO,False,2020
Graham Gano,2,2,100.0,39,0,0,2,0,0,0,0,1,6.0,31.4,NYG,15,K,CLE,True,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,15,K,CLE,True,2020
Chris Boswell,1,1,100.0,25,0,1,0,0,0,2,2,1,5.0,51.0,PIT,15,K,CIN,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,CIN,False,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,CIN,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,CIN,False,2020
Dustin Hopkins,1,1,100.0,48,0,0,0,1,0,0,1,1,4.0,14.5,LAC,15,K,LV,False,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,15,K,LV,False,2020
Wil Lutz,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.3,NO,15,K,KC,True,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,15,K,KC,True,2020
Jason Sanders,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,22.6,MIA,15,K,NE,True,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,15,K,NE,True,2020
Jake Elliott,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,22.5,PHI,15,K,ARI,False,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,15,K,BAL,False,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,15,K,CHI,True,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,15,K,NYG,False,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,15,K,NYG,False,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,15,K,NYG,False,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,15,K,LAR,False,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,15,K,LAR,False,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,LAR,False,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,LAR,False,2020
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,LAR,False,2020
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,15,K,GB,False,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,GB,False,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,15,K,GB,False,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,GB,False,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,15,K,PIT,True,2020
Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,44.3,DEN,15,K,BUF,True,2020
Jason Sanders,4,4,100.0,44,0,1,2,1,0,2,2,1,15.0,22.6,MIA,16,K,LV,False,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,16,K,LV,False,2020
Austin Seibert,3,4,75.0,48,0,0,2,1,0,4,4,1,14.0,0.1,DET,16,K,TB,True,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,16,K,TB,True,2020
Michael Badgley,4,4,100.0,43,0,1,2,1,0,1,1,1,14.0,19.9,IND,16,K,PIT,False,2020
Rodrigo Blankenship,1,1,100.0,28,0,1,0,0,0,3,3,1,6.0,4.1,IND,16,K,PIT,False,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,16,K,PIT,False,2020
Brandon McManus,3,4,75.0,52,0,0,1,0,2,1,1,1,14.0,44.3,DEN,16,K,LAC,False,2020
Daniel Carlson,4,4,100.0,38,0,3,1,0,0,1,2,1,13.0,74.3,LV,16,K,MIA,True,2020
Greg Zuerlein,3,3,100.0,35,0,2,1,0,0,4,4,1,13.0,74.2,DAL,16,K,PHI,True,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,16,K,PHI,True,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,PHI,True,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,PHI,True,2020
Cairo Santos,2,2,100.0,40,0,1,0,1,0,5,5,1,12.0,2.1,CHI,16,K,JAC,False,2020
Matt Gay,3,3,100.0,51,0,0,1,1,1,0,0,1,12.0,89.8,LAR,16,K,SEA,False,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,16,K,SEA,False,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,16,K,SEA,False,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,16,K,SEA,False,2020
Jason Myers,2,2,100.0,49,0,0,0,2,0,2,2,1,10.0,22.1,SEA,16,K,LAR,True,2020
Wil Lutz,1,1,100.0,30,0,0,1,0,0,7,7,1,10.0,3.3,NO,16,K,MIN,True,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,16,K,MIN,True,2020
Justin Tucker,2,2,100.0,28,0,2,0,0,0,3,3,1,9.0,98.0,BAL,16,K,NYG,True,2020
Tyler Bass,1,1,100.0,22,0,1,0,0,0,5,5,1,8.0,84.8,BUF,16,K,NE,False,2020
Graham Gano,2,2,100.0,42,0,0,1,1,0,1,1,1,8.0,31.4,NYG,16,K,BAL,False,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,16,K,BAL,False,2020
Dustin Hopkins,2,2,100.0,48,0,1,0,1,0,1,1,1,8.0,14.5,LAC,16,K,DEN,True,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,16,K,DEN,True,2020
Harrison Butker,1,1,100.0,53,0,0,0,0,1,2,2,1,7.0,76.6,KC,16,K,ATL,True,2020
Ka'imi Fairbairn,1,1,100.0,21,0,1,0,0,0,4,4,1,7.0,0.8,HOU,16,K,CIN,True,2020
Mike Nugent,2,2,100.0,43,0,1,0,1,0,0,0,1,7.0,1.0,FA,16,K,,,2020
Aldrick Rosas,1,1,100.0,26,0,1,0,0,0,2,2,1,5.0,1.8,FA,16,K,,,2020
Cody Parkey,1,1,100.0,44,0,0,0,1,0,1,2,1,5.0,0.4,FA,16,K,,,2020
Dan Bailey,0,0,0.0,0,0,0,0,0,0,3,4,1,3.0,0.0,FA,16,K,,,2020
Stephen Gostkowski,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.1,FA,16,K,,,2020
Sam Ficken,1,2,50.0,34,0,0,1,0,0,2,3,1,5.0,0.1,TEN,16,K,GB,False,2020
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,16,K,GB,False,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,16,K,GB,False,2020
Jake Elliott,1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,22.5,PHI,16,K,DAL,False,2020
Ryan Succop,0,1,0.0,0,0,0,0,0,0,5,7,1,5.0,57.4,TB,16,K,DET,False,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,DET,False,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,DET,False,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,0.2,JAC,16,K,CHI,True,2020
Mason Crosby,0,0,0.0,0,0,0,0,0,0,4,5,1,4.0,40.7,GB,16,K,TEN,True,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,16,K,TEN,True,2020
Nick Folk,1,1,100.0,45,0,0,0,1,0,0,1,1,4.0,81.8,NE,16,K,BUF,True,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,16,K,BUF,True,2020
Younghoe Koo,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,40.9,ATL,16,K,KC,False,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,KC,False,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,KC,False,2020
Robbie Gould,0,2,0.0,0,0,0,0,0,0,2,3,1,2.0,22.5,SF,16,K,ARI,False,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,ARI,False,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,ARI,False,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,ARI,False,2020
Joey Slye,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,1.6,WAS,16,K,CAR,True,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,16,K,CAR,True,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,CAR,True,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,CAR,True,2020
Matt Prater,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,52.8,ARI,16,K,SF,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,16,K,NO,False,2020
