player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,HOU,True,2021
Michael Badgley,2,2,100.0,46,0,0,0,2,0,2,2,1,10.0,19.9,IND,17,K,LV,True,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,17,K,LV,True,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,17,K,LV,True,2021
Cairo Santos,2,2,100.0,44,0,1,0,1,0,3,3,1,10.0,2.1,CHI,17,K,NYG,True,2021
Dustin Hopkins,2,2,100.0,23,1,1,0,0,0,4,4,1,10.0,14.5,LAC,17,K,DEN,True,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,17,K,DEN,True,2021
Jake Elliott,2,2,100.0,42,0,0,0,2,0,2,2,1,10.0,22.5,PHI,17,K,WAS,False,2021
Nick Folk,1,1,100.0,43,0,0,0,1,0,5,6,1,9.0,81.8,NE,17,K,JAC,True,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,17,K,JAC,True,2021
Brandon McManus,2,2,100.0,61,0,1,0,0,1,1,1,1,9.0,44.3,DEN,17,K,LAC,False,2021
Eddy Pineiro,1,1,100.0,51,0,0,0,0,1,3,3,1,8.0,0.2,NYJ,17,K,TB,True,2021
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,17,K,TB,True,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,TB,True,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,TB,True,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,17,K,TB,True,2021
Ryan Succop,2,2,100.0,39,0,1,1,0,0,2,2,1,8.0,57.4,TB,17,K,NYJ,False,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,NYJ,False,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,17,K,NYJ,False,2021
Younghoe Koo,2,2,100.0,28,0,2,0,0,0,1,1,1,7.0,40.9,ATL,17,K,BUF,False,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,BUF,False,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,17,K,BUF,False,2021
Harrison Butker,1,1,100.0,34,0,0,1,0,0,4,4,1,7.0,76.6,KC,17,K,CIN,False,2021
Greg Joseph,1,1,100.0,51,0,0,0,0,1,1,1,1,6.0,69.1,MIN,17,K,GB,False,2021
Lirim Hajrullahu,1,2,50.0,32,0,0,1,0,0,1,1,1,4.0,0.2,CAR,17,K,NO,False,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,17,K,NO,False,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,NO,False,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,17,K,NO,False,2021
Matthew Wright,1,1,100.0,29,0,1,0,0,0,1,1,1,4.0,0.2,JAC,17,K,NE,False,2021
Riley Patterson,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,0.2,DET,17,K,SEA,False,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,17,K,SEA,False,2021
Tyler Bass,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,84.8,BUF,17,K,ATL,True,2021
Graham Gano,1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,31.4,NYG,17,K,CHI,False,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,17,K,CHI,False,2021
Jason Sanders,1,2,50.0,39,0,0,1,0,0,0,0,1,3.0,22.6,MIA,17,K,TEN,False,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,17,K,TEN,False,2021
Matt Gay,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,89.8,LAR,17,K,BAL,False,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,17,K,BAL,False,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,17,K,BAL,False,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,17,K,BAL,False,2021
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,7.1,CLE,17,K,PIT,False,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,17,K,PIT,False,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,17,K,PIT,False,2021
Greg Zuerlein,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,74.2,DAL,17,K,ARI,True,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,17,K,ARI,True,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,ARI,True,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,17,K,ARI,True,2021
Ka'imi Fairbairn,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.8,HOU,17,K,SF,False,2021
Daniel Carlson,5,5,100.0,52,0,1,1,2,1,2,2,1,21.0,74.3,LV,18,K,LAC,True,2021
Matthew Wright,4,4,100.0,39,0,2,2,0,0,2,2,1,14.0,0.2,JAC,18,K,IND,True,2021
Matt Prater,3,3,100.0,41,0,0,2,1,0,3,3,1,13.0,52.8,ARI,18,K,SEA,True,2021
Riley Patterson,3,3,100.0,36,0,1,2,0,0,4,4,1,13.0,0.2,DET,18,K,GB,True,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,18,K,GB,True,2021
Brett Maher,3,4,75.0,37,0,1,2,0,0,3,3,1,12.0,1.9,NO,18,K,ATL,False,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,18,K,ATL,False,2021
Cairo Santos,3,3,100.0,46,0,0,0,3,0,0,0,1,12.0,2.1,CHI,18,K,MIN,False,2021
Ryan Succop,2,3,66.7,40,0,0,1,1,0,5,5,1,12.0,57.4,TB,18,K,CAR,True,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,18,K,CAR,True,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,18,K,CAR,True,2021
Younghoe Koo,2,2,100.0,54,0,0,0,1,1,2,2,1,11.0,40.9,ATL,18,K,NO,True,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,18,K,NO,True,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,18,K,NO,True,2021
Chris Boswell,3,3,100.0,40,0,1,1,1,0,1,1,1,11.0,51.0,PIT,18,K,BAL,False,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,18,K,BAL,False,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,18,K,BAL,False,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,18,K,BAL,False,2021
Joey Slye,3,3,100.0,43,0,2,0,1,0,1,1,1,11.0,1.6,WAS,18,K,NYG,False,2021
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,18,K,NYG,False,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,18,K,NYG,False,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,18,K,NYG,False,2021
Robbie Gould,2,2,100.0,42,0,1,0,1,0,3,3,1,10.0,22.5,SF,18,K,LAR,False,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,18,K,LAR,False,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,18,K,LAR,False,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,18,K,LAR,False,2021
Tyler Bass,2,2,100.0,41,0,1,0,1,0,3,3,1,10.0,84.8,BUF,18,K,NYJ,True,2021
Harrison Butker,2,2,100.0,51,0,0,1,0,1,2,2,1,10.0,76.6,KC,18,K,DEN,False,2021
Greg Zuerlein,1,1,100.0,48,0,0,0,1,0,6,7,1,10.0,74.2,DAL,18,K,PHI,False,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,18,K,PHI,False,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,18,K,PHI,False,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,18,K,PHI,False,2021
Jason Sanders,2,2,100.0,49,0,0,1,1,0,3,3,1,10.0,22.6,MIA,18,K,NE,True,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,18,K,NE,True,2021
Jake Elliott,2,2,100.0,40,0,0,1,1,0,2,2,1,9.0,22.5,PHI,18,K,DAL,True,2021
Justin Tucker,2,2,100.0,46,0,1,0,1,0,1,1,1,8.0,98.0,BAL,18,K,PIT,True,2021
Jason Myers,1,1,100.0,38,0,0,1,0,0,5,5,1,8.0,22.1,SEA,18,K,ARI,False,2021
Greg Joseph,1,1,100.0,39,0,0,1,0,0,4,4,1,7.0,69.1,MIN,18,K,CHI,True,2021
Matt Gay,1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,89.8,LAR,18,K,SF,True,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,18,K,SF,True,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,18,K,SF,True,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,18,K,SF,True,2021
Dustin Hopkins,1,2,50.0,41,0,0,0,1,0,3,3,1,7.0,14.5,LAC,18,K,LV,False,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,18,K,LV,False,2021
Nick Folk,1,1,100.0,43,0,0,0,1,0,3,3,1,7.0,81.8,NE,18,K,MIA,False,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,18,K,MIA,False,2021
Brandon McManus,1,1,100.0,31,0,0,1,0,0,3,3,1,6.0,44.3,DEN,18,K,KC,True,2021
Lirim Hajrullahu,1,1,100.0,35,0,0,1,0,0,2,2,1,5.0,0.2,CAR,18,K,TB,False,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,18,K,TB,False,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,18,K,TB,False,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,18,K,TB,False,2021
Ka'imi Fairbairn,1,1,100.0,31,0,0,1,0,0,2,2,1,5.0,0.8,HOU,18,K,TEN,True,2021
Eddy Pineiro,1,1,100.0,49,0,0,0,1,0,1,1,1,5.0,0.2,NYJ,18,K,BUF,False,2021
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,18,K,BUF,False,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,18,K,BUF,False,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,18,K,BUF,False,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,18,K,BUF,False,2021
Michael Badgley,1,1,100.0,41,0,0,0,1,0,0,0,1,4.0,19.9,IND,18,K,JAC,False,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,18,K,JAC,False,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,18,K,JAC,False,2021
Elliott Fry,1,1,100.0,36,0,0,1,0,0,1,1,1,4.0,2.4,FA,18,K,,,2021
Mason Crosby,1,1,100.0,36,0,0,1,0,0,1,2,1,4.0,40.7,GB,18,K,DET,False,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,18,K,DET,False,2021
Randy Bullock,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,10.8,TEN,18,K,HOU,False,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,18,K,HOU,False,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,18,K,HOU,False,2021
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,7.1,CLE,18,K,CIN,True,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,18,K,CIN,True,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,18,K,CIN,True,2021
Graham Gano,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,31.4,NYG,18,K,WAS,True,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,18,K,WAS,True,2021
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,18,K,CLE,False,2021
