player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,12,K,DAL,False,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,12,K,DAL,False,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,DAL,False,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,12,K,DAL,False,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,12,K,CHI,True,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,12,K,CHI,True,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,12,K,CIN,False,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,12,K,CIN,False,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,12,K,CIN,False,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,12,K,BYE,,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,12,K,BYE,,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,12,K,BYE,,2018
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,12,K,BYE,,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,12,K,NO,False,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,NO,False,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,12,K,NO,False,2018
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,12,K,BYE,,2018
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,12,K,SEA,True,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,SEA,True,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,12,K,SEA,True,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,12,K,SEA,True,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,12,K,BUF,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,12,K,CLE,True,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,12,K,NYJ,False,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,12,K,NYJ,False,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,12,K,WAS,True,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,WAS,True,2018
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.2,DAL,12,K,WAS,True,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,12,K,WAS,True,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,12,K,JAC,True,2018
Ka'imi Fairbairn,5,5,100.0,53,0,0,2,2,1,2,2,1,21.0,0.8,HOU,13,K,CLE,True,2018
Jason Myers,5,5,100.0,54,0,0,3,1,1,1,1,1,19.0,22.1,SEA,13,K,SF,True,2018
Justin Tucker,4,4,100.0,47,0,1,0,3,0,2,2,1,17.0,98.0,BAL,13,K,ATL,False,2018
Aldrick Rosas,3,3,100.0,57,0,0,1,1,1,3,3,1,15.0,1.8,FA,13,K,,,2018
Cody Parkey,2,2,100.0,36,0,1,1,0,0,3,3,1,9.0,0.4,FA,13,K,,,2018
Sebastian Janikowski,1,1,100.0,40,0,0,0,1,0,4,6,1,8.0,20.0,FA,13,K,,,2018
Stephen Gostkowski,1,2,50.0,20,0,1,0,0,0,3,3,1,6.0,0.1,FA,13,K,,,2018
Josh Lambo,2,2,100.0,37,0,0,2,0,0,0,0,1,6.0,3.2,FA,13,K,,,2018
Matt Bryant,1,1,100.0,44,0,0,0,1,0,1,1,1,5.0,1.1,FA,13,K,,,2018
Dan Bailey,1,2,50.0,39,0,0,1,0,0,1,1,1,4.0,0.0,FA,13,K,,,2018
Stephen Hauschka,1,2,50.0,32,0,0,1,0,0,0,1,1,3.0,0.0,FA,13,K,,,2018
Adam Vinatieri,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.2,FA,13,K,,,2018
Greg Zuerlein,3,3,100.0,48,0,1,0,2,0,3,3,1,14.0,74.2,DAL,13,K,NO,True,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,13,K,NO,True,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,NO,True,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,13,K,NO,True,2018
Daniel Carlson,2,2,100.0,50,0,0,0,1,1,3,3,1,12.0,74.3,LV,13,K,KC,True,2018
Harrison Butker,2,2,100.0,50,0,1,0,0,1,4,5,1,12.0,76.6,KC,13,K,LV,False,2018
Jake Elliott,2,2,100.0,46,0,0,0,2,0,2,2,1,10.0,22.5,PHI,13,K,WAS,True,2018
Matt Prater,3,3,100.0,35,0,2,1,0,0,1,1,1,10.0,52.8,ARI,13,K,GB,False,2018
Zane Gonzalez,2,2,100.0,44,0,0,0,2,0,2,2,1,10.0,2.6,CAR,13,K,TB,False,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,TB,False,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,13,K,TB,False,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,13,K,TB,False,2018
Dustin Hopkins,2,2,100.0,47,0,0,0,2,0,1,1,1,9.0,14.5,LAC,13,K,PIT,False,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,13,K,PIT,False,2018
Ryan Succop,2,2,100.0,33,0,1,1,0,0,2,3,1,8.0,57.4,TB,13,K,CAR,True,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,CAR,True,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,13,K,CAR,True,2018
Brett Maher,2,2,100.0,46,0,1,0,1,0,1,1,1,8.0,1.9,NO,13,K,DAL,False,2018
Wil Lutz,1,1,100.0,33,0,0,1,0,0,1,1,1,4.0,3.3,NO,13,K,DAL,False,2018
Chris Boswell,1,1,100.0,48,0,0,0,1,0,3,4,1,7.0,51.0,PIT,13,K,LAC,True,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,LAC,True,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,LAC,True,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,13,K,LAC,True,2018
Cairo Santos,1,1,100.0,35,0,0,1,0,0,3,3,1,6.0,2.1,CHI,13,K,NYG,False,2018
Brandon McManus,1,2,50.0,29,0,1,0,0,0,3,3,1,6.0,44.3,DEN,13,K,CIN,False,2018
Robbie Gould,1,1,100.0,45,0,0,0,1,0,1,1,1,5.0,22.5,SF,13,K,SEA,False,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,SEA,False,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,SEA,False,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,13,K,SEA,False,2018
Graham Gano,1,1,100.0,37,0,0,1,0,0,2,2,1,5.0,31.4,NYG,13,K,CHI,True,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,13,K,CHI,True,2018
Michael Badgley,1,2,50.0,29,0,1,0,0,0,2,2,1,5.0,19.9,IND,13,K,JAC,False,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,13,K,JAC,False,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,13,K,JAC,False,2018
Mason Crosby,1,2,50.0,32,0,0,1,0,0,2,2,1,5.0,40.7,GB,13,K,ARI,True,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,13,K,ARI,True,2018
Randy Bullock,1,1,100.0,35,0,0,1,0,0,1,1,1,4.0,10.8,TEN,13,K,NYJ,True,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,13,K,NYJ,True,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,13,K,NYJ,True,2018
Jason Sanders,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,22.6,MIA,13,K,BUF,True,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,13,K,BUF,True,2018
Greg Joseph,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,69.1,MIN,13,K,NE,False,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,13,K,DET,False,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,13,K,DET,False,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,13,K,DET,False,2018
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,13,K,DET,False,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,13,K,LAR,True,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,13,K,LAR,True,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,13,K,IND,True,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,13,K,HOU,False,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,13,K,HOU,False,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,13,K,HOU,False,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,13,K,TEN,False,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,13,K,TEN,False,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,TEN,False,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,TEN,False,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,13,K,TEN,False,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,13,K,BAL,True,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,BAL,True,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,13,K,BAL,True,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,13,K,PHI,False,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,13,K,PHI,False,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,PHI,False,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,13,K,PHI,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,13,K,DEN,True,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,13,K,MIN,True,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,13,K,MIN,True,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,13,K,MIA,False,2018
Michael Badgley,4,4,100.0,59,0,0,2,1,1,2,2,1,17.0,19.9,IND,14,K,HOU,False,2018
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,14,K,HOU,False,2018
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,14,K,HOU,False,2018
Mason Crosby,2,2,100.0,50,0,0,0,1,1,4,4,1,13.0,40.7,GB,14,K,ATL,True,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,14,K,ATL,True,2018
Brett Maher,3,4,75.0,62,0,2,0,0,1,2,2,1,13.0,1.9,NO,14,K,TB,False,2018
Wil Lutz,2,2,100.0,36,0,0,2,0,0,2,2,1,8.0,3.3,NO,14,K,TB,False,2018
Randy Bullock,3,3,100.0,47,0,1,0,2,0,0,0,1,11.0,10.8,TEN,14,K,JAC,True,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,14,K,JAC,True,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,14,K,JAC,True,2018
Stephen Hauschka,3,5,60.0,36,0,1,2,0,0,2,2,1,11.0,0.0,FA,14,K,,,2018
Aldrick Rosas,2,2,100.0,35,0,1,1,0,0,4,5,1,10.0,1.8,FA,14,K,,,2018
Stephen Gostkowski,2,3,66.7,32,0,1,1,0,0,3,4,1,9.0,0.1,FA,14,K,,,2018
Adam Vinatieri,1,1,100.0,54,0,0,0,0,1,3,3,1,8.0,0.2,FA,14,K,,,2018
Chandler Catanzaro,2,2,100.0,34,0,0,2,0,0,2,2,1,8.0,0.0,FA,14,K,,,2018
Sebastian Janikowski,2,2,100.0,37,0,0,2,0,0,1,1,1,7.0,20.0,FA,14,K,,,2018
Cody Parkey,2,3,66.7,39,0,0,2,0,0,1,1,1,7.0,0.4,FA,14,K,,,2018
Matt Bryant,0,1,0.0,0,0,0,0,0,0,2,3,1,2.0,1.1,FA,14,K,,,2018
Josh Lambo,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,3.2,FA,14,K,,,2018
Dan Bailey,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.0,FA,14,K,,,2018
Jason Myers,2,2,100.0,47,0,1,0,1,0,3,3,1,10.0,22.1,SEA,14,K,MIN,True,2018
Greg Joseph,2,2,100.0,49,0,0,0,2,0,2,3,1,10.0,69.1,MIN,14,K,SEA,False,2018
Harrison Butker,2,4,50.0,35,0,1,1,0,0,3,3,1,9.0,76.6,KC,14,K,BAL,True,2018
Robbie Gould,2,2,100.0,40,0,1,0,1,0,2,2,1,9.0,22.5,SF,14,K,DEN,True,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,DEN,True,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,DEN,True,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,DEN,True,2018
Greg Zuerlein,2,3,66.7,50,0,1,0,0,1,0,0,1,8.0,74.2,DAL,14,K,PHI,True,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,14,K,PHI,True,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,PHI,True,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,PHI,True,2018
Daniel Carlson,1,1,100.0,44,0,0,0,1,0,3,3,1,7.0,74.3,LV,14,K,PIT,True,2018
Ryan Succop,1,1,100.0,33,0,0,1,0,0,3,4,1,6.0,57.4,TB,14,K,NO,True,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,NO,True,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,NO,True,2018
Matt Prater,1,1,100.0,47,0,0,0,1,0,2,2,1,6.0,52.8,ARI,14,K,DET,True,2018
Justin Tucker,1,1,100.0,28,0,1,0,0,0,3,3,1,6.0,98.0,BAL,14,K,KC,False,2018
Jake Elliott,1,1,100.0,26,0,1,0,0,0,2,3,1,5.0,22.5,PHI,14,K,DAL,False,2018
Jason Sanders,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,22.6,MIA,14,K,NE,True,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,14,K,NE,True,2018
Zane Gonzalez,1,2,50.0,22,0,1,0,0,0,0,0,1,3.0,2.6,CAR,14,K,CLE,False,2018
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,CLE,False,2018
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,14,K,CLE,False,2018
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,CLE,False,2018
Chris Boswell,0,2,0.0,0,0,0,0,0,0,3,3,1,3.0,51.0,PIT,14,K,LV,False,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,LV,False,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,LV,False,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,LV,False,2018
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.8,HOU,14,K,IND,True,2018
Cairo Santos,0,2,0.0,0,0,0,0,0,0,2,2,1,2.0,2.1,CHI,14,K,LAR,True,2018
Brandon McManus,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,44.3,DEN,14,K,SF,False,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,14,K,CIN,True,2018
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,14.5,LAC,14,K,CIN,True,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,14,K,CHI,False,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,14,K,CHI,False,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,14,K,CHI,False,2018
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,14,K,CHI,False,2018
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,14,K,TEN,False,2018
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,14,K,ARI,False,2018
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,14,K,ARI,False,2018
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,14,K,CAR,True,2018
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,14,K,CAR,True,2018
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,14,K,CAR,True,2018
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,14,K,NYG,True,2018
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,14,K,NYG,True,2018
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,NYG,True,2018
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,NYG,True,2018
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,14,K,GB,False,2018
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,GB,False,2018
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,GB,False,2018
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,14,K,BUF,False,2018
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,14,K,BUF,False,2018
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,BUF,False,2018
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,BUF,False,2018
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,BUF,False,2018
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,14,K,LAC,False,2018
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,14,K,MIA,False,2018
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,14,K,MIA,False,2018
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,14,K,NYJ,True,2018
Graham Gano,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.4,NYG,14,K,WAS,False,2018
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,14,K,WAS,False,2018
Ka'imi Fairbairn,5,5,100.0,53,0,0,1,3,1,2,2,1,22.0,0.8,HOU,15,K,NYJ,False,2018
Jake Elliott,3,4,75.0,51,0,0,1,1,1,3,3,1,15.0,22.5,PHI,15,K,LAR,False,2018
Robbie Gould,4,4,100.0,45,0,1,2,1,0,2,2,1,15.0,22.5,SF,15,K,SEA,True,2018
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,SEA,True,2018
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,SEA,True,2018
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,SEA,True,2018
Adam Vinatieri,3,3,100.0,44,0,1,0,2,0,2,2,1,13.0,0.2,FA,15,K,,,2018
Dan Bailey,2,2,100.0,36,0,0,2,0,0,5,5,1,11.0,0.0,FA,15,K,,,2018
Matt Bryant,2,2,100.0,33,0,1,1,0,0,4,4,1,10.0,1.1,FA,15,K,,,2018
Sebastian Janikowski,1,1,100.0,48,0,0,0,1,0,2,3,1,6.0,20.0,FA,15,K,,,2018
Cody Parkey,1,1,100.0,24,0,1,0,0,0,3,3,1,6.0,0.4,FA,15,K,,,2018
Stephen Gostkowski,1,1,100.0,33,0,0,1,0,0,1,1,1,4.0,0.1,FA,15,K,,,2018
Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.0,FA,15,K,,,2018
Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.0,FA,15,K,,,2018
Aldrick Rosas,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,1.8,FA,15,K,,,2018
Daniel Carlson,3,3,100.0,50,0,1,0,1,1,1,1,1,13.0,74.3,LV,15,K,CIN,False,2018
Randy Bullock,3,3,100.0,38,0,1,2,0,0,3,3,1,12.0,10.8,TEN,15,K,NYG,False,2018
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,15,K,NYG,False,2018
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,15,K,NYG,False,2018
Mason Crosby,3,3,100.0,45,0,0,0,3,0,0,0,1,12.0,40.7,GB,15,K,CHI,False,2018
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,15,K,CHI,False,2018
Greg Zuerlein,3,3,100.0,41,0,0,2,1,0,2,2,1,12.0,74.2,DAL,15,K,IND,False,2018
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,15,K,IND,False,2018
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,IND,False,2018
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,IND,False,2018
Brandon McManus,3,3,100.0,44,0,1,0,2,0,1,1,1,12.0,44.3,DEN,15,K,CLE,True,2018
Dustin Hopkins,3,3,100.0,46,0,0,2,1,0,1,1,1,11.0,14.5,LAC,15,K,KC,False,2018
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,15,K,KC,False,2018
Justin Tucker,2,2,100.0,35,0,1,1,0,0,2,2,1,8.0,98.0,BAL,15,K,TB,True,2018
Kai Forbath,2,2,100.0,41,0,0,1,1,0,1,1,1,8.0,3.0,LAR,15,K,PHI,True,2018
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,15,K,PHI,True,2018
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,15,K,PHI,True,2018
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,15,K,PHI,True,2018
Wil Lutz,2,2,100.0,46,0,1,0,1,0,0,0,1,7.0,3.3,NO,15,K,CAR,False,2018
Brett Maher,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,1.9,NO,15,K,CAR,False,2018
Chris Boswell,1,2,50.0,48,0,0,0,1,0,2,2,1,6.0,51.0,PIT,15,K,NE,True,2018
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,NE,True,2018
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,NE,True,2018
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,NE,True,2018
Cairo Santos,2,2,100.0,28,0,2,0,0,0,0,0,1,6.0,2.1,CHI,15,K,GB,True,2018
Greg Joseph,1,1,100.0,40,0,0,0,1,0,2,2,1,6.0,69.1,MIN,15,K,MIA,True,2018
Jason Sanders,1,1,100.0,25,0,1,0,0,0,2,2,1,5.0,22.6,MIA,15,K,MIN,False,2018
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,15,K,MIN,False,2018
Ryan Succop,1,2,50.0,22,0,1,0,0,0,2,2,1,5.0,57.4,TB,15,K,BAL,False,2018
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,BAL,False,2018
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,BAL,False,2018
