player,position,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,team,opponent,home
Ian Thomas,TE,1.0,52.0,68.0,0.0,4.0,2.0,4.0,0.7,1.3,2,2021,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,NO,True
Giovanni Ricci,TE,1.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,NO,True
Mark Andrews,TE,1.0,57.0,75.0,0.0,9.0,9.0,9.0,5.7,10.0,2,2021,5.0,5.0,57.0,11.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,KC,True
Josh Oliver,TE,1.0,12.0,16.0,0.0,8.0,8.0,8.0,0.9,7.5,2,2021,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,KC,True
Tyler Conklin,TE,1.0,49.0,80.0,0.0,8.0,4.0,8.0,1.5,3.1,2,2021,2.0,4.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,ARI,False
Ben Ellefson,TE,1.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,ARI,False
T.J. Hockenson,TE,1.0,53.0,93.0,0.0,17.0,15.0,17.0,12.6,23.8,2,2021,8.0,9.0,66.0,8.3,20.0,0.0,1.0,0.0,0.0,0.0,0.0,DET,GB,False
Dawson Knox,TE,1.0,54.0,83.0,0.0,6.0,4.0,6.0,7.7,14.3,2,2021,2.0,3.0,17.0,8.5,9.0,0.0,1.0,0.0,0.0,0.0,0.0,BUF,MIA,False
Reggie Gilliam,TE,1.0,,,,,,,0.0,,2,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,BUF,MIA,False
Cole Kmet,TE,1.0,47.0,72.0,0.0,2.0,2.0,2.0,0.0,0.0,2,2021,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,CIN,True
Juwan Johnson,TE,1.0,18.0,41.0,0.0,17.0,6.0,17.0,2.3,12.8,2,2021,1.0,3.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,CAR,False
Jared Cook,TE,1.0,46.0,70.0,0.0,7.0,4.0,7.0,2.7,5.9,3,2021,2.0,3.0,27.0,13.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,KC,False
Donald Parham Jr.,TE,1.0,31.0,47.0,0.0,3.0,3.0,3.0,1.9,6.1,3,2021,1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,KC,False
Jimmy Graham,TE,1.0,7.0,16.0,0.0,14.0,0.0,14.0,0.0,0.0,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,CLE,False
Cole Kmet,TE,1.0,43.0,96.0,0.0,9.0,2.0,9.0,1.1,2.6,3,2021,1.0,4.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,CLE,False
Rob Gronkowski,TE,1.0,45.0,62.0,0.0,16.0,9.0,16.0,5.5,12.2,3,2021,4.0,7.0,55.0,13.8,26.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,LAR,False
Cameron Brate,TE,1.0,33.0,45.0,0.0,15.0,12.0,15.0,3.5,10.6,3,2021,4.0,5.0,35.0,8.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,LAR,False
O.J. Howard,TE,1.0,14.0,19.0,0.0,7.0,7.0,7.0,1.1,7.9,3,2021,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,LAR,False
Lee Smith,TE,1.0,26.0,42.0,0.0,12.0,12.0,12.0,6.7,25.8,3,2021,3.0,3.0,7.0,2.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,ATL,NYG,False
Hayden Hurst,TE,1.0,24.0,39.0,0.0,4.0,0.0,4.0,0.0,0.0,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,NYG,False
Kyle Pitts,TE,1.0,52.0,84.0,0.0,6.0,4.0,6.0,3.5,6.7,3,2021,2.0,3.0,35.0,17.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,NYG,False
Travis Kelce,TE,1.0,69.0,87.0,0.0,16.0,10.0,16.0,10.4,15.1,3,2021,7.0,11.0,104.0,14.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,LAC,True
Blake Bell,TE,1.0,23.0,29.0,0.0,4.0,4.0,4.0,0.6,2.6,3,2021,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,LAC,True
Noah Gray,TE,1.0,11.0,14.0,0.0,9.0,9.0,9.0,0.5,4.5,3,2021,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,LAC,True
Jody Fortson,TE,1.0,,,,,,,0.0,,3,2021,2.0,2.0,7.0,3.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,LAC,True
Zach Ertz,TE,1.0,30.0,52.0,0.0,23.0,13.0,23.0,11.3,37.7,3,2021,4.0,7.0,53.0,13.3,27.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI,DAL,False
Dallas Goedert,TE,1.0,34.0,59.0,0.0,12.0,6.0,12.0,6.6,19.4,3,2021,2.0,4.0,66.0,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,DAL,False
Ryan Griffin,TE,1.0,33.0,61.0,0.0,3.0,3.0,3.0,0.5,1.5,3,2021,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,DEN,False
Tyler Kroft,TE,1.0,23.0,43.0,0.0,9.0,9.0,9.0,1.2,5.2,3,2021,2.0,2.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,DEN,False
Demetrius Harris,TE,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,JAC,False
Maxx Williams,TE,1.0,51.0,76.0,0.0,6.0,6.0,6.0,1.9,3.7,3,2021,3.0,3.0,19.0,6.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,JAC,False
Darrell Daniels,TE,1.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,JAC,False
Jack Doyle,TE,1.0,35.0,57.0,0.0,6.0,3.0,6.0,1.0,2.9,3,2021,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,TEN,False
Mo Alie-Cox,TE,1.0,28.0,46.0,0.0,7.0,7.0,7.0,1.4,5.0,3,2021,2.0,2.0,14.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,TEN,False
Logan Thomas,TE,1.0,54.0,100.0,0.0,7.0,7.0,7.0,8.2,15.2,3,2021,4.0,4.0,42.0,10.5,15.0,0.0,1.0,0.0,0.0,0.0,1.0,WAS,BUF,False
John Bates,TE,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,BUF,False
Eric Ebron,TE,1.0,47.0,57.0,0.0,6.0,0.0,6.0,0.0,0.0,3,2021,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,CIN,True
Pat Freiermuth,TE,1.0,30.0,36.0,0.0,17.0,10.0,17.0,8.2,27.3,3,2021,3.0,5.0,22.0,7.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,PIT,CIN,True
Darren Fells,TE,1.0,26.0,41.0,0.0,12.0,8.0,12.0,3.5,13.5,3,2021,2.0,3.0,35.0,17.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,BAL,True
T.J. Hockenson,TE,1.0,53.0,84.0,0.0,4.0,4.0,4.0,1.0,1.9,3,2021,2.0,2.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,BAL,True
Jesse James,TE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,CHI,True
Austin Hooper,TE,1.0,49.0,60.0,0.0,6.0,4.0,6.0,7.9,16.1,3,2021,2.0,3.0,19.0,9.5,13.0,0.0,1.0,0.0,0.0,0.0,0.0,CLE,CHI,True
Harrison Bryant,TE,1.0,33.0,41.0,0.0,6.0,0.0,6.0,0.0,0.0,3,2021,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,CHI,True
MyCole Pruitt,TE,1.0,37.0,54.0,0.0,3.0,3.0,3.0,0.7,1.9,3,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,IND,True
Geoff Swaim,TE,1.0,44.0,65.0,0.0,9.0,7.0,9.0,2.7,6.1,3,2021,3.0,4.0,27.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,IND,True
Tommy Hudson,TE,1.0,21.0,31.0,0.0,10.0,5.0,10.0,0.3,1.4,3,2021,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,IND,True
Chris Manhertz,TE,1.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,ARI,True
Jacob Hollister,TE,1.0,46.0,68.0,0.0,13.0,4.0,13.0,1.5,3.3,3,2021,2.0,6.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,ARI,True
Luke Farrell,TE,1.0,17.0,25.0,0.0,6.0,6.0,6.0,-0.1,-0.6,3,2021,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,ARI,True
C.J. Uzomah,TE,1.0,33.0,70.0,0.0,3.0,0.0,3.0,0.0,0.0,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,PIT,False
Drew Sample,TE,1.0,21.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,PIT,False
Darren Waller,TE,1.0,66.0,80.0,0.0,11.0,8.0,11.0,5.4,8.2,3,2021,5.0,7.0,54.0,10.8,23.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,MIA,True
Foster Moreau,TE,1.0,47.0,57.0,0.0,4.0,2.0,4.0,0.8,1.7,3,2021,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,MIA,True
Hunter Henry,TE,1.0,52.0,72.0,0.0,12.0,10.0,12.0,3.6,6.9,3,2021,5.0,6.0,36.0,7.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,NO,True
Jonnu Smith,TE,1.0,30.0,42.0,0.0,20.0,3.0,20.0,0.4,1.3,3,2021,1.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,NO,True
Tyler Higbee,TE,1.0,49.0,75.0,0.0,10.0,10.0,10.0,10.0,20.4,3,2021,5.0,5.0,40.0,8.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,LAR,TB,True
Johnny Mundt,TE,1.0,31.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,TB,True
Evan Engram,TE,1.0,39.0,56.0,0.0,15.0,5.0,15.0,0.1,0.3,3,2021,2.0,6.0,21.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,1.0,NYG,ATL,True
Kaden Smith,TE,1.0,28.0,40.0,0.0,4.0,4.0,4.0,0.9,3.2,3,2021,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,ATL,True
Adam Shaheen,TE,1.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,LV,False
Mike Gesicki,TE,1.0,55.0,66.0,0.0,22.0,18.0,22.0,8.6,15.6,3,2021,10.0,12.0,86.0,8.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,LV,False
Durham Smythe,TE,1.0,34.0,41.0,0.0,3.0,0.0,3.0,0.0,0.0,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,LV,False
Gerald Everett,TE,1.0,42.0,79.0,0.0,12.0,12.0,12.0,5.4,12.9,3,2021,5.0,5.0,54.0,10.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,MIN,False
Will Dissly,TE,1.0,20.0,38.0,0.0,5.0,5.0,5.0,3.9,19.5,3,2021,1.0,1.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,MIN,False
George Kittle,TE,1.0,70.0,100.0,1.0,13.0,11.0,14.0,10.1,14.4,3,2021,7.0,9.0,92.0,13.1,39.0,0.0,0.0,1.0,9.0,0.0,0.0,SF,GB,True
Robert Tonyan,TE,1.0,46.0,73.0,0.0,2.0,2.0,2.0,0.6,1.3,3,2021,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,SF,False
Josiah Deguara,TE,1.0,17.0,27.0,0.0,6.0,6.0,6.0,0.4,2.4,3,2021,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,SF,False
Blake Jarwin,TE,1.0,43.0,57.0,0.0,5.0,5.0,5.0,1.4,3.3,3,2021,2.0,2.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,PHI,True
Dalton Schultz,TE,1.0,52.0,68.0,0.0,13.0,12.0,13.0,20.0,38.5,3,2021,6.0,7.0,80.0,13.3,22.0,0.0,2.0,0.0,0.0,0.0,0.0,DAL,PHI,True
Nick Ralston,TE,1.0,,,,,,,0.0,,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,PHI,True
Eric Saubert,TE,1.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,NYJ,True
Noah Fant,TE,1.0,58.0,87.0,0.0,5.0,3.0,5.0,1.5,2.6,3,2021,2.0,3.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,NYJ,True
Albert Okwuegbunam,TE,1.0,29.0,43.0,0.0,3.0,3.0,3.0,0.6,2.1,3,2021,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,NYJ,True
Pharaoh Brown,TE,1.0,31.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,CAR,True
Jordan Akins,TE,1.0,34.0,62.0,0.0,15.0,12.0,15.0,3.2,9.4,3,2021,4.0,5.0,32.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,CAR,True
Dan Arnold,TE,1.0,27.0,37.0,0.0,15.0,7.0,15.0,2.3,8.5,3,2021,2.0,4.0,23.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,HOU,False
Tommy Tremble,TE,1.0,19.0,26.0,5.0,5.0,11.0,11.0,9.7,51.1,3,2021,1.0,1.0,30.0,30.0,30.0,0.0,0.0,1.0,7.0,1.0,0.0,CAR,HOU,False
Mark Andrews,TE,1.0,46.0,79.0,0.0,15.0,11.0,15.0,10.9,23.7,3,2021,5.0,7.0,109.0,21.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,DET,False
Josh Oliver,TE,1.0,11.0,19.0,0.0,9.0,9.0,9.0,0.6,5.5,3,2021,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,DET,False
Tyler Conklin,TE,1.0,54.0,72.0,0.0,15.0,13.0,15.0,13.0,24.1,3,2021,7.0,8.0,70.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,MIN,SEA,True
Tommy Sweeney,TE,1.0,14.0,18.0,0.0,14.0,14.0,14.0,0.2,1.4,3,2021,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,WAS,True
Dawson Knox,TE,1.0,62.0,78.0,0.0,8.0,6.0,8.0,10.9,17.6,3,2021,4.0,5.0,49.0,12.3,19.0,0.0,1.0,0.0,0.0,0.0,0.0,BUF,WAS,True
Reggie Gilliam,TE,1.0,,,,,,,0.0,,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,WAS,True
Adam Trautman,TE,1.0,51.0,82.0,0.0,2.0,0.0,2.0,0.0,0.0,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,NE,False
Juwan Johnson,TE,1.0,8.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,3,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,NE,False
Jared Cook,TE,1.0,39.0,52.0,0.0,18.0,15.0,18.0,13.0,33.3,4,2021,6.0,7.0,70.0,11.7,22.0,0.0,1.0,0.0,0.0,0.0,0.0,LAC,LV,True
Stephen Anderson,TE,1.0,23.0,31.0,0.0,4.0,4.0,4.0,3.4,14.8,4,2021,1.0,1.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,LV,True
Donald Parham Jr.,TE,1.0,39.0,52.0,0.0,8.0,5.0,8.0,7.7,19.7,4,2021,2.0,3.0,17.0,8.5,13.0,0.0,1.0,0.0,0.0,0.0,0.0,LAC,LV,True
Marcedes Lewis,TE,1.0,35.0,49.0,0.0,6.0,3.0,6.0,0.7,2.0,4,2021,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,PIT,True
Robert Tonyan,TE,1.0,56.0,78.0,0.0,13.0,4.0,13.0,0.8,1.4,4,2021,2.0,7.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,PIT,True
Josiah Deguara,TE,1.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,PIT,True
Kyle Rudolph,TE,1.0,37.0,59.0,0.0,8.0,5.0,8.0,2.4,6.5,4,2021,2.0,3.0,24.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,NO,False
Evan Engram,TE,1.0,43.0,68.0,2.0,14.0,14.0,16.0,2.4,5.6,4,2021,5.0,6.0,27.0,5.4,8.0,0.0,0.0,1.0,-3.0,0.0,0.0,NYG,NO,False
Travis Kelce,TE,1.0,59.0,88.0,0.0,10.0,7.0,10.0,2.3,3.9,4,2021,4.0,6.0,23.0,5.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,PHI,False
Noah Gray,TE,1.0,18.0,27.0,0.0,6.0,0.0,6.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,PHI,False
Jody Fortson,TE,1.0,,,,,,,0.0,,4,2021,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,KC,PHI,False
Zach Ertz,TE,1.0,37.0,50.0,0.0,22.0,16.0,22.0,6.0,16.2,4,2021,6.0,8.0,60.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,KC,True
Dallas Goedert,TE,1.0,55.0,74.0,0.0,9.0,9.0,9.0,11.6,21.1,4,2021,5.0,5.0,56.0,11.2,21.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI,KC,True
Ryan Griffin,TE,1.0,35.0,57.0,0.0,11.0,3.0,11.0,0.8,2.3,4,2021,1.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,TEN,True
Tyler Kroft,TE,1.0,46.0,75.0,0.0,2.0,0.0,2.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,TEN,True
Trevon Wesco,TE,1.0,18.0,30.0,0.0,6.0,0.0,6.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,TEN,True
Demetrius Harris,TE,1.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,LAR,False
Maxx Williams,TE,1.0,45.0,58.0,0.0,11.0,11.0,11.0,12.6,28.0,4,2021,5.0,5.0,66.0,13.2,25.0,0.0,1.0,0.0,0.0,0.0,0.0,ARI,LAR,False
Jack Doyle,TE,1.0,21.0,30.0,0.0,5.0,5.0,5.0,2.4,11.4,4,2021,1.0,1.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,MIA,False
Mo Alie-Cox,TE,1.0,49.0,69.0,0.0,10.0,6.0,10.0,16.2,33.1,4,2021,3.0,5.0,42.0,14.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,IND,MIA,False
Kylen Granson,TE,1.0,30.0,42.0,0.0,7.0,3.0,7.0,0.3,1.0,4,2021,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,MIA,False
Eric Ebron,TE,1.0,28.0,47.0,0.0,7.0,7.0,7.0,0.8,2.9,4,2021,2.0,2.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,GB,False
Zach Gentry,TE,1.0,11.0,18.0,0.0,9.0,9.0,9.0,1.0,9.1,4,2021,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,GB,False
Pat Freiermuth,TE,1.0,32.0,53.0,0.0,3.0,3.0,3.0,1.1,3.4,4,2021,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,GB,False
Cameron Brate,TE,1.0,50.0,64.0,0.0,12.0,4.0,12.0,2.9,5.8,4,2021,2.0,6.0,29.0,14.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,NE,False
O.J. Howard,TE,1.0,51.0,65.0,0.0,2.0,0.0,2.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,NE,False
Codey McElroy,TE,1.0,4.0,5.0,0.0,25.0,0.0,25.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,NE,False
MyCole Pruitt,TE,1.0,28.0,28.0,0.0,4.0,4.0,4.0,3.4,12.1,4,2021,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,NYJ,False
Geoff Swaim,TE,1.0,32.0,32.0,0.0,3.0,0.0,3.0,0.0,0.0,4,2021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,NYJ,False
Anthony Firkser,TE,1.0,50.0,50.0,0.0,10.0,6.0,10.0,2.3,4.6,4,2021,3.0,5.0,23.0,7.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,NYJ,False
Tommy Hudson,TE,1.0,18.0,18.0,0.0,6.0,6.0,6.0,1.4,7.8,4,2021,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,NYJ,False
Chris Manhertz,TE,1.0,24.0,43.0,0.0,4.0,4.0,4.0,0.7,2.9,4,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,CIN,False
Jacob Hollister,TE,1.0,11.0,20.0,0.0,9.0,9.0,9.0,0.5,4.5,4,2021,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,CIN,False
Dan Arnold,TE,1.0,18.0,32.0,0.0,11.0,11.0,11.0,2.9,16.1,4,2021,2.0,2.0,29.0,14.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,CIN,False
Luke Farrell,TE,1.0,16.0,29.0,0.0,6.0,6.0,6.0,0.7,4.4,4,2021,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,CIN,False
C.J. Uzomah,TE,1.0,48.0,83.0,0.0,13.0,10.0,13.0,21.5,44.8,4,2021,5.0,6.0,95.0,19.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,CIN,JAC,True
Darren Waller,TE,1.0,53.0,93.0,0.0,13.0,8.0,13.0,11.0,20.8,4,2021,4.0,7.0,50.0,12.5,21.0,0.0,1.0,0.0,0.0,0.0,0.0,LV,LAC,False
Hunter Henry,TE,1.0,40.0,68.0,0.0,13.0,10.0,13.0,9.2,23.0,4,2021,4.0,5.0,32.0,8.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,NE,TB,True
Jonnu Smith,TE,1.0,28.0,47.0,0.0,18.0,11.0,18.0,7.4,26.4,4,2021,3.0,5.0,14.0,4.7,12.0,0.0,1.0,0.0,0.0,0.0,0.0,NE,TB,True
Austin Hooper,TE,1.0,56.0,72.0,0.0,9.0,2.0,9.0,1.1,2.0,4,2021,1.0,5.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,MIN,False
David Njoku,TE,1.0,52.0,67.0,0.0,4.0,4.0,4.0,1.7,3.3,4,2021,2.0,2.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,MIN,False
Harrison Bryant,TE,1.0,29.0,37.0,0.0,7.0,3.0,7.0,0.3,1.0,4,2021,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,MIN,False
Tyler Higbee,TE,1.0,54.0,79.0,0.0,11.0,7.0,11.0,3.6,6.7,4,2021,4.0,6.0,36.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,ARI,True
Johnny Mundt,TE,1.0,20.0,29.0,0.0,5.0,5.0,5.0,0.9,4.5,4,2021,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,ARI,True
J.P. Holtz,TE,1.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,DET,True
Cole Kmet,TE,1.0,57.0,98.0,0.0,5.0,2.0,5.0,0.6,1.1,4,2021,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,DET,True
