player,position,team,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,opponent,home
Myles Gaskin,RB,MIA,1.0,20.0,31.0,15.0,15.0,20.0,30.0,1.6,8.0,16,2021,3.0,10.0,3.3,5.0,0.0,0.0,1.0,3.0,6.0,6.0,0.0,0.0,NO,False
Phillip Lindsay,RB,MIA,1.0,19.0,29.0,68.0,0.0,68.0,68.0,3.6,18.9,16,2021,13.0,36.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Michael Burton,RB,KC,1.0,13.0,19.0,8.0,0.0,8.0,8.0,0.2,1.5,16,2021,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,True
Darrel Williams,RB,KC,1.0,29.0,42.0,38.0,10.0,48.0,48.0,8.5,29.3,16,2021,11.0,55.0,5.0,12.0,0.0,0.0,3.0,3.0,30.0,10.0,0.0,0.0,PIT,True
Derrick Gore,RB,KC,1.0,19.0,28.0,63.0,16.0,79.0,79.0,10.4,54.7,16,2021,12.0,43.0,3.6,10.0,0.0,0.0,3.0,3.0,61.0,20.3,0.0,0.0,PIT,True
Clyde Edwards-Helaire,RB,KC,1.0,21.0,30.0,43.0,5.0,48.0,48.0,9.1,43.3,16,2021,9.0,27.0,3.0,7.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,PIT,True
Ezekiel Elliott,RB,DAL,1.0,42.0,58.0,21.0,2.0,24.0,24.0,16.2,38.6,16,2021,9.0,37.0,4.1,11.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,WAS,True
Corey Clement,RB,DAL,1.0,7.0,10.0,57.0,0.0,57.0,57.0,1.8,25.7,16,2021,4.0,18.0,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Tony Pollard,RB,DAL,1.0,25.0,34.0,32.0,12.0,40.0,44.0,5.0,20.0,16,2021,8.0,34.0,4.3,9.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,WAS,True
Devontae Booker,RB,NYG,1.0,41.0,54.0,15.0,10.0,24.0,24.0,4.6,11.2,16,2021,6.0,27.0,4.5,10.0,0.0,0.0,4.0,4.0,19.0,4.8,0.0,0.0,PHI,False
Elijhaa Penny,RB,NYG,1.0,13.0,17.0,8.0,31.0,38.0,38.0,2.0,15.4,16,2021,1.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,18.0,4.5,0.0,0.0,PHI,False
Saquon Barkley,RB,NYG,1.0,26.0,34.0,58.0,4.0,62.0,62.0,2.8,10.8,16,2021,15.0,32.0,2.1,7.0,0.0,0.0,1.0,1.0,-4.0,-4.0,0.0,0.0,PHI,False
Jordan Howard,RB,PHI,1.0,22.0,35.0,41.0,18.0,50.0,59.0,5.6,25.5,16,2021,9.0,37.0,4.1,6.0,0.0,0.0,2.0,4.0,19.0,9.5,0.0,0.0,NYG,True
Boston Scott,RB,PHI,1.0,20.0,32.0,60.0,0.0,60.0,60.0,10.1,50.5,16,2021,12.0,41.0,3.4,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Miles Sanders,RB,PHI,1.0,19.0,30.0,37.0,16.0,42.0,53.0,4.8,25.3,16,2021,7.0,45.0,6.4,15.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,NYG,True
Kenneth Gainwell,RB,PHI,1.0,2.0,3.0,0.0,50.0,50.0,50.0,0.6,30.0,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,NYG,True
Jonathan Williams,RB,WAS,1.0,24.0,40.0,13.0,8.0,17.0,21.0,1.1,4.6,16,2021,3.0,9.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,DAL,False
Antonio Gibson,RB,WAS,1.0,22.0,37.0,27.0,18.0,36.0,45.0,11.8,53.6,16,2021,6.0,29.0,4.8,15.0,0.0,0.0,2.0,4.0,29.0,14.5,1.0,0.0,DAL,False
Jaret Patterson,RB,WAS,1.0,15.0,25.0,60.0,0.0,60.0,60.0,3.3,22.0,16,2021,9.0,33.0,3.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,False
Reggie Bonnafon,RB,WAS,1.0,,,,,,,1.6,,16,2021,1.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,DAL,False
Andy Janovich,RB,CLE,1.0,6.0,9.0,0.0,33.0,33.0,33.0,0.6,10.0,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,GB,False
Nick Chubb,RB,CLE,1.0,41.0,60.0,41.0,10.0,49.0,51.0,24.4,59.5,16,2021,17.0,126.0,7.4,27.0,0.0,1.0,3.0,4.0,58.0,19.3,0.0,0.0,GB,False
D'Ernest Johnson,RB,CLE,1.0,26.0,38.0,15.0,8.0,19.0,23.0,6.6,25.4,16,2021,4.0,58.0,14.5,30.0,0.0,0.0,1.0,2.0,8.0,8.0,0.0,0.0,GB,False
Demetric Felton,RB,CLE,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,False
Peyton Barber,RB,LV,1.0,12.0,17.0,42.0,8.0,50.0,50.0,8.2,68.3,16,2021,5.0,22.0,4.4,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,DEN,True
Jalen Richard,RB,LV,1.0,10.0,14.0,10.0,10.0,20.0,20.0,0.9,9.0,16,2021,,,,,,,,,,,,,DEN,True
Josh Jacobs,RB,LV,1.0,48.0,70.0,56.0,6.0,58.0,63.0,10.4,21.7,16,2021,27.0,129.0,4.8,19.0,0.0,0.0,1.0,3.0,-5.0,-5.0,0.0,1.0,DEN,True
C.J. Ham,RB,MIN,1.0,20.0,32.0,0.0,10.0,10.0,10.0,1.3,6.5,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,6.5,0.0,0.0,LAR,True
Alexander Mattison,RB,MIN,1.0,47.0,75.0,28.0,9.0,34.0,36.0,13.0,27.7,16,2021,13.0,41.0,3.2,18.0,0.0,1.0,3.0,4.0,29.0,9.7,0.0,0.0,LAR,True
Kene Nwangwu,RB,MIN,1.0,12.0,19.0,42.0,17.0,58.0,58.0,1.3,10.8,16,2021,5.0,8.0,1.6,5.0,0.0,0.0,2.0,2.0,5.0,2.5,0.0,0.0,LAR,True
Wayne Gallman Jr.,RB,MIN,1.0,,,,,,,0.0,,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
D'Onta Foreman,RB,TEN,1.0,21.0,34.0,43.0,0.0,43.0,43.0,7.7,36.7,16,2021,9.0,17.0,1.9,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Jeremy McNichols,RB,TEN,1.0,26.0,42.0,27.0,4.0,27.0,31.0,3.1,11.9,16,2021,,,,,,,,,,,,,SF,True
Dontrell Hilliard,RB,TEN,1.0,13.0,21.0,38.0,15.0,54.0,54.0,1.4,10.8,16,2021,5.0,20.0,4.0,9.0,0.0,0.0,2.0,2.0,-6.0,-3.0,0.0,0.0,SF,True
Khari Blasingame,RB,TEN,1.0,9.0,15.0,0.0,11.0,11.0,11.0,-0.1,-1.1,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,SF,True
Joe Mixon,RB,CIN,1.0,62.0,82.0,29.0,10.0,39.0,39.0,25.5,41.1,16,2021,18.0,65.0,3.6,19.0,0.0,1.0,6.0,6.0,70.0,11.7,1.0,0.0,BAL,True
Samaje Perine,RB,CIN,1.0,11.0,14.0,0.0,18.0,18.0,18.0,0.6,5.5,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,BAL,True
Chris Evans,RB,CIN,1.0,3.0,4.0,33.0,33.0,33.0,67.0,0.1,3.3,16,2021,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,BAL,True
Jamaal Williams,RB,DET,1.0,28.0,42.0,68.0,0.0,68.0,68.0,7.7,27.5,16,2021,19.0,77.0,4.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Godwin Igwebuike,RB,DET,1.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Craig Reynolds,RB,DET,1.0,27.0,40.0,41.0,15.0,52.0,56.0,5.1,18.9,16,2021,11.0,29.0,2.6,5.0,0.0,0.0,3.0,4.0,22.0,7.3,0.0,0.0,ATL,False
Jason Cabinda,RB,DET,1.0,,,,,,,0.0,,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,ATL,False
Aaron Jones,RB,GB,1.0,33.0,56.0,36.0,18.0,52.0,55.0,8.7,26.4,16,2021,12.0,66.0,5.5,27.0,0.0,0.0,5.0,6.0,21.0,4.2,0.0,0.0,CLE,True
AJ Dillon,RB,GB,1.0,26.0,44.0,35.0,12.0,46.0,46.0,5.6,21.5,16,2021,9.0,41.0,4.6,8.0,0.0,0.0,3.0,3.0,15.0,5.0,0.0,0.0,CLE,True
Patrick Taylor Jr.,RB,GB,1.0,,,,,,,0.0,,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Dare Ogunbowale,RB,JAC,1.0,60.0,82.0,28.0,7.0,32.0,35.0,13.2,22.0,16,2021,17.0,57.0,3.4,9.0,0.0,1.0,2.0,4.0,15.0,7.5,0.0,0.0,NYJ,False
James Robinson,RB,JAC,1.0,11.0,15.0,27.0,0.0,27.0,27.0,1.0,9.1,16,2021,3.0,10.0,3.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Nathan Cottrell,RB,JAC,1.0,1.0,1.0,100.0,0.0,100.0,100.0,0.3,30.0,16,2021,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Nyheim Hines,RB,IND,1.0,18.0,26.0,17.0,6.0,22.0,22.0,1.8,10.0,16,2021,3.0,11.0,3.7,5.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,ARI,False
Jonathan Taylor,RB,IND,1.0,55.0,79.0,49.0,4.0,49.0,53.0,10.8,19.6,16,2021,27.0,108.0,4.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ARI,False
Deon Jackson,RB,IND,1.0,,,,,,,0.0,,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,False
Justin Jackson,RB,LAC,1.0,45.0,73.0,24.0,20.0,42.0,44.0,26.2,58.2,16,2021,11.0,64.0,5.8,17.0,0.0,2.0,8.0,9.0,98.0,12.3,0.0,1.0,HOU,False
Joshua Kelley,RB,LAC,1.0,17.0,27.0,29.0,6.0,35.0,35.0,2.1,12.4,16,2021,5.0,7.0,1.4,5.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,HOU,False
Rashaad Penny,RB,SEA,1.0,30.0,54.0,57.0,3.0,57.0,60.0,19.5,65.0,16,2021,17.0,135.0,7.9,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CHI,True
Travis Homer,RB,SEA,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
DeeJay Dallas,RB,SEA,1.0,22.0,39.0,18.0,18.0,36.0,36.0,3.8,17.3,16,2021,4.0,15.0,3.8,7.0,0.0,0.0,4.0,4.0,23.0,5.8,0.0,0.0,CHI,True
Nick Bellore,RB,SEA,1.0,,,,,,,0.0,,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,True
Sony Michel,RB,LAR,1.0,63.0,90.0,43.0,6.0,44.0,49.0,19.5,31.0,16,2021,27.0,131.0,4.9,16.0,0.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,MIN,False
Darrell Henderson Jr.,RB,LAR,1.0,5.0,7.0,20.0,0.0,20.0,20.0,1.7,34.0,16,2021,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,False
Jake Funk,RB,LAR,1.0,2.0,3.0,50.0,0.0,50.0,50.0,-0.1,-5.0,16,2021,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,False
Chase Edmonds,RB,ARI,1.0,60.0,92.0,27.0,15.0,40.0,42.0,18.7,31.2,16,2021,16.0,56.0,3.5,11.0,0.0,1.0,8.0,9.0,71.0,8.9,0.0,0.0,IND,True
Jonathan Ward,RB,ARI,1.0,9.0,14.0,11.0,0.0,11.0,11.0,0.3,3.3,16,2021,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Jaylen Samuels,RB,ARI,1.0,,,,,,,0.0,,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,True
Devin Singletary,RB,BUF,1.0,54.0,68.0,22.0,11.0,31.0,33.0,13.8,25.6,16,2021,12.0,39.0,3.3,7.0,0.0,1.0,5.0,6.0,39.0,7.8,0.0,0.0,NE,False
Zack Moss,RB,BUF,1.0,26.0,33.0,12.0,4.0,15.0,15.0,2.5,9.6,16,2021,3.0,12.0,4.0,6.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,NE,False
Reggie Gilliam,RB,BUF,1.0,9.0,11.0,0.0,11.0,11.0,11.0,0.8,8.9,16,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,NE,False
Benny Snell Jr.,RB,PIT,1.0,16.0,22.0,31.0,6.0,38.0,38.0,2.6,16.3,16,2021,5.0,20.0,4.0,8.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,KC,False
Najee Harris,RB,PIT,1.0,56.0,78.0,34.0,13.0,43.0,46.0,11.0,19.6,16,2021,19.0,93.0,4.9,21.0,0.0,0.0,5.0,7.0,17.0,3.4,0.0,0.0,KC,False
Brandon Bolden,RB,NE,1.0,18.0,24.0,6.0,17.0,17.0,22.0,2.5,13.9,17,2021,1.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,21.0,10.5,0.0,0.0,JAC,True
Damien Harris,RB,NE,1.0,16.0,22.0,56.0,6.0,63.0,63.0,16.7,104.4,17,2021,9.0,35.0,3.9,7.0,0.0,2.0,1.0,1.0,12.0,12.0,0.0,0.0,JAC,True
Jakob Johnson,RB,NE,1.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,True
Rhamondre Stevenson,RB,NE,1.0,40.0,54.0,48.0,0.0,48.0,48.0,22.7,56.8,17,2021,19.0,107.0,5.6,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,True
Cordarrelle Patterson,RB,ATL,1.0,27.0,51.0,33.0,7.0,41.0,41.0,5.2,19.3,17,2021,9.0,28.0,3.1,13.0,0.0,0.0,2.0,2.0,24.0,12.0,0.0,0.0,BUF,False
Keith Smith,RB,ATL,1.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Mike Davis,RB,ATL,1.0,27.0,51.0,30.0,7.0,33.0,37.0,11.7,43.3,17,2021,8.0,42.0,5.3,13.0,0.0,1.0,1.0,2.0,15.0,15.0,0.0,0.0,BUF,False
Qadree Ollison,RB,ATL,1.0,5.0,9.0,60.0,0.0,60.0,60.0,1.9,38.0,17,2021,3.0,19.0,6.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Le'Veon Bell,RB,TB,1.0,26.0,35.0,12.0,12.0,23.0,23.0,5.5,21.2,17,2021,,,,,,,,,,,,,NYJ,False
Ronald Jones II,RB,TB,1.0,20.0,27.0,50.0,5.0,55.0,55.0,2.7,13.5,17,2021,10.0,26.0,2.6,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,NYJ,False
Ke'Shawn Vaughn,RB,TB,1.0,24.0,32.0,33.0,13.0,42.0,46.0,4.5,18.8,17,2021,8.0,31.0,3.9,11.0,0.0,0.0,2.0,3.0,14.0,7.0,0.0,0.0,NYJ,False
Kenjon Barner,RB,TB,1.0,,,,,,,0.0,,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Rex Burkhead,RB,HOU,1.0,44.0,66.0,36.0,14.0,50.0,50.0,7.9,18.0,17,2021,16.0,47.0,2.9,8.0,0.0,0.0,6.0,6.0,32.0,5.3,0.0,0.0,SF,False
Royce Freeman,RB,HOU,1.0,15.0,22.0,40.0,7.0,40.0,47.0,2.5,16.7,17,2021,6.0,25.0,4.2,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,SF,False
Jaylen Samuels,RB,HOU,1.0,9.0,13.0,33.0,33.0,67.0,67.0,2.1,23.3,17,2021,,,,,,,,,,,,,SF,False
Kyle Juszczyk,RB,SF,1.0,34.0,55.0,0.0,6.0,6.0,6.0,0.9,2.6,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,HOU,True
Jeff Wilson Jr.,RB,SF,1.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,True
Elijah Mitchell,RB,SF,1.0,36.0,58.0,58.0,6.0,64.0,64.0,19.0,52.8,17,2021,21.0,119.0,5.7,37.0,0.0,0.0,2.0,2.0,11.0,5.5,1.0,0.0,HOU,True
JaMycal Hasty,RB,SF,1.0,,,,,,,0.6,,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,HOU,True
Latavius Murray,RB,BAL,1.0,19.0,27.0,58.0,0.0,58.0,58.0,3.1,16.3,17,2021,11.0,31.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Devonta Freeman,RB,BAL,1.0,48.0,68.0,29.0,2.0,31.0,31.0,7.7,16.0,17,2021,14.0,76.0,5.4,32.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,LAR,True
Damien Williams,RB,CHI,1.0,12.0,18.0,0.0,8.0,0.0,8.0,0.0,0.0,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NYG,True
Ryan Nall,RB,CHI,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
David Montgomery,RB,CHI,1.0,45.0,68.0,49.0,4.0,56.0,56.0,19.1,42.4,17,2021,22.0,64.0,2.9,10.0,0.0,2.0,2.0,2.0,17.0,8.5,0.0,0.0,NYG,True
Khalil Herbert,RB,CHI,1.0,9.0,14.0,22.0,0.0,22.0,22.0,0.9,10.0,17,2021,2.0,9.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Melvin Gordon III,RB,DEN,1.0,30.0,51.0,33.0,13.0,43.0,47.0,7.2,24.0,17,2021,10.0,43.0,4.3,12.0,0.0,0.0,3.0,4.0,29.0,9.7,0.0,0.0,LAC,False
Javonte Williams,RB,DEN,1.0,30.0,51.0,47.0,3.0,50.0,50.0,3.2,10.7,17,2021,14.0,30.0,2.1,7.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,LAC,False
Ameer Abdullah,RB,CAR,1.0,29.0,48.0,21.0,14.0,34.0,34.0,5.2,17.9,17,2021,6.0,21.0,3.5,15.0,0.0,0.0,4.0,4.0,31.0,7.8,0.0,0.0,NO,False
Chuba Hubbard,RB,CAR,1.0,32.0,52.0,53.0,13.0,63.0,66.0,12.8,40.0,17,2021,17.0,55.0,3.2,21.0,0.0,1.0,3.0,4.0,13.0,4.3,0.0,0.0,NO,False
Darius Bradwell,RB,CAR,1.0,,,,,,,0.0,,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Giovanni Ricci,RB,CAR,1.0,,,,,,,0.0,,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,False
Duke Johnson Jr.,RB,MIA,1.0,36.0,58.0,19.0,8.0,25.0,28.0,6.5,18.1,17,2021,7.0,49.0,7.0,16.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,TEN,False
Myles Gaskin,RB,MIA,1.0,15.0,24.0,33.0,7.0,33.0,40.0,2.3,15.3,17,2021,5.0,23.0,4.6,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TEN,False
Phillip Lindsay,RB,MIA,1.0,7.0,11.0,29.0,14.0,43.0,43.0,0.9,12.9,17,2021,2.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,TEN,False
Ty Montgomery,RB,NO,1.0,8.0,14.0,13.0,0.0,13.0,13.0,-0.4,-5.0,17,2021,1.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Alvin Kamara,RB,NO,1.0,45.0,78.0,29.0,13.0,40.0,42.0,16.0,35.6,17,2021,13.0,32.0,2.5,30.0,0.0,0.0,5.0,6.0,68.0,13.6,1.0,0.0,CAR,True
Tony Jones Jr.,RB,NO,1.0,9.0,16.0,11.0,0.0,11.0,11.0,-0.2,-2.2,17,2021,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,True
Adam Prentice,RB,NO,1.0,20.0,34.0,5.0,5.0,10.0,10.0,0.6,3.0,17,2021,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,CAR,True
Michael Burton,RB,KC,1.0,6.0,10.0,17.0,0.0,17.0,17.0,0.2,3.3,17,2021,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Darrel Williams,RB,KC,1.0,49.0,80.0,29.0,6.0,35.0,35.0,22.7,46.3,17,2021,14.0,88.0,6.3,19.0,0.0,2.0,3.0,3.0,19.0,6.3,0.0,0.0,CIN,False
Derrick Gore,RB,KC,1.0,8.0,13.0,38.0,13.0,50.0,50.0,4.5,56.3,17,2021,3.0,37.0,12.3,23.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,CIN,False
Ezekiel Elliott,RB,DAL,1.0,45.0,70.0,20.0,4.0,22.0,24.0,3.0,6.7,17,2021,9.0,16.0,1.8,6.0,0.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,ARI,True
Tony Pollard,RB,DAL,1.0,19.0,30.0,16.0,26.0,32.0,42.0,5.8,30.5,17,2021,3.0,9.0,3.0,5.0,0.0,0.0,3.0,5.0,49.0,16.3,0.0,0.0,ARI,True
Corey Clement,RB,DAL,1.0,,,,,,,0.0,,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,True
Devontae Booker,RB,NYG,1.0,27.0,48.0,67.0,11.0,74.0,78.0,4.6,17.0,17,2021,18.0,46.0,2.6,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,CHI,False
Saquon Barkley,RB,NYG,1.0,30.0,54.0,70.0,3.0,70.0,73.0,10.2,34.0,17,2021,21.0,102.0,4.9,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CHI,False
Jordan Howard,RB,PHI,1.0,21.0,34.0,52.0,5.0,52.0,57.0,2.6,12.4,17,2021,11.0,26.0,2.4,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,WAS,False
Boston Scott,RB,PHI,1.0,32.0,52.0,44.0,13.0,56.0,56.0,20.6,64.4,17,2021,14.0,47.0,3.4,14.0,0.0,2.0,4.0,4.0,39.0,9.8,0.0,0.0,WAS,False
Kenneth Gainwell,RB,PHI,1.0,8.0,13.0,13.0,0.0,13.0,13.0,0.4,5.0,17,2021,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Jonathan Williams,RB,WAS,1.0,8.0,13.0,25.0,38.0,50.0,63.0,1.1,13.8,17,2021,2.0,4.0,2.0,3.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,0.0,PHI,True
Wendell Smallwood,RB,WAS,1.0,16.0,25.0,25.0,19.0,38.0,44.0,2.2,13.8,17,2021,,,,,,,,,,,,,PHI,True
Jaret Patterson,RB,WAS,1.0,39.0,62.0,31.0,13.0,44.0,44.0,15.8,40.5,17,2021,12.0,57.0,4.8,11.0,0.0,1.0,5.0,5.0,41.0,8.2,0.0,0.0,PHI,True
Derek Watt,RB,PIT,1.0,5.0,6.0,20.0,0.0,20.0,20.0,0.1,2.0,17,2021,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Benny Snell Jr.,RB,PIT,1.0,3.0,4.0,33.0,0.0,33.0,33.0,0.2,6.7,17,2021,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Najee Harris,RB,PIT,1.0,78.0,96.0,36.0,4.0,40.0,40.0,26.6,34.1,17,2021,28.0,188.0,6.7,37.0,0.0,1.0,3.0,3.0,18.0,6.0,0.0,0.0,CLE,True
Peyton Barber,RB,LV,1.0,11.0,18.0,55.0,18.0,73.0,73.0,1.2,10.9,17,2021,6.0,3.0,0.5,3.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,IND,False
Jalen Richard,RB,LV,1.0,13.0,21.0,8.0,8.0,15.0,15.0,2.3,17.7,17,2021,,,,,,,,,,,,,IND,False
Josh Jacobs,RB,LV,1.0,38.0,61.0,42.0,11.0,53.0,53.0,14.0,36.8,17,2021,16.0,63.0,3.9,9.0,0.0,1.0,4.0,4.0,17.0,4.3,0.0,0.0,IND,False
C.J. Ham,RB,MIN,1.0,9.0,17.0,0.0,22.0,11.0,22.0,0.1,1.1,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,GB,False
Dalvin Cook,RB,MIN,1.0,29.0,54.0,31.0,10.0,41.0,41.0,1.3,4.5,17,2021,9.0,13.0,1.4,6.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,GB,False
Alexander Mattison,RB,MIN,1.0,19.0,35.0,0.0,26.0,21.0,26.0,1.3,6.8,17,2021,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,13.0,3.3,0.0,0.0,GB,False
