player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Gus Edwards,4.0,17.0,4.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,RB,10,2019,BAL,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Justice Hill,3.0,11.0,3.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,RB,10,2019,BAL,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Josh Jacobs,23.0,112.0,4.9,21.0,2.0,0.0,3.0,3.0,12.0,4.0,0.0,1.0,1.0,10.4,RB,11,2019,LV,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
DeAndre Washington,2.0,-1.0,-0.5,1.0,0.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,1.0,1.3,RB,11,2019,LV,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Jalen Richard,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.7,RB,11,2019,LV,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Alec Ingold,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,RB,11,2019,LV,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Jaylen Samuels,2.0,6.0,3.0,4.0,0.0,0.0,3.0,3.0,26.0,8.7,0.0,0.0,1.0,3.2,RB,12,2019,PIT,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Trey Edmunds,2.0,7.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,RB,12,2019,PIT,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Le'Veon Bell,10.0,32.0,3.2,7.0,0.0,0.0,4.0,5.0,35.0,8.8,0.0,0.0,1.0,6.7,RB,13,2019,NYJ,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Bilal Powell,4.0,14.0,3.5,6.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.8,RB,13,2019,NYJ,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Ty Montgomery,1.0,7.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8,RB,13,2019,NYJ,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Kareem Hunt,9.0,28.0,3.1,7.0,0.0,1.0,2.0,2.0,40.0,20.0,0.0,0.0,1.0,12.8,RB,14,2019,CLE,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Nick Chubb,15.0,106.0,7.1,57.0,1.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,11.7,RB,14,2019,CLE,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
James White,3.0,13.0,4.3,13.0,0.0,0.0,3.0,4.0,49.0,16.3,1.0,0.0,1.0,12.2,RB,15,2019,NE,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Rex Burkhead,6.0,53.0,8.8,33.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,11.9,RB,15,2019,NE,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Sony Michel,19.0,89.0,4.7,12.0,0.0,0.0,1.0,2.0,14.0,14.0,0.0,0.0,1.0,10.3,RB,15,2019,NE,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Myles Gaskin,16.0,55.0,3.4,15.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,11.8,RB,16,2019,MIA,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Patrick Laird,8.0,17.0,2.1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.8,RB,16,2019,MIA,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
De'Lance Turner,4.0,6.0,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,RB,16,2019,MIA,CIN,True,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Nick Chubb,13.0,41.0,3.2,8.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,4.2,RB,17,2019,CLE,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Kareem Hunt,3.0,4.0,1.3,5.0,0.0,0.0,3.0,4.0,32.0,10.7,0.0,0.0,1.0,3.6,RB,17,2019,CLE,CIN,False,308.0,499.0,61.7,3917.0,8.3,244.8,79.0,25.0,11.0,31.0,204.0,95.4,504.0,2382.0,4.7,148.9,57.0,17.0,5.0,2.0,308.0,4121.0,13.4,257.6,79.0,25.0,4.0,3.0,328.0,124.0,183.0,21.0,89.0,209.0,42.6,5.0,10.0,50.0,122.0,988.0
Malcolm Brown,11.0,53.0,4.8,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.3,RB,1,2019,LAR,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Peyton Barber,23.0,82.0,3.6,16.0,0.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,14.9,RB,2,2019,TB,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Dare Ogunbowale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.9,RB,2,2019,TB,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
David Johnson,11.0,37.0,3.4,15.0,0.0,0.0,6.0,9.0,28.0,4.7,1.0,0.0,1.0,12.5,RB,3,2019,ARI,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Chase Edmonds,3.0,15.0,5.0,8.0,0.0,0.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,2.5,RB,3,2019,ARI,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Carlos Hyde,12.0,58.0,4.8,25.0,1.0,0.0,4.0,5.0,6.0,1.5,0.0,0.0,1.0,6.4,RB,4,2019,HOU,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Leonard Fournette,23.0,108.0,4.7,48.0,1.0,1.0,4.0,7.0,29.0,7.3,0.0,0.0,1.0,19.7,RB,5,2019,JAC,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Ryquell Armstead,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.6,RB,5,2019,JAC,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Dare Ogunbowale,1.0,3.0,3.0,3.0,0.0,1.0,3.0,5.0,22.0,7.3,0.0,0.0,1.0,8.5,RB,6,2019,TB,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Peyton Barber,8.0,28.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,RB,6,2019,TB,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Tevin Coleman,11.0,105.0,9.5,48.0,2.0,3.0,2.0,2.0,13.0,6.5,1.0,0.0,1.0,35.8,RB,8,2019,SF,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Raheem Mostert,9.0,60.0,6.7,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,RB,8,2019,SF,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Matt Breida,11.0,35.0,3.2,17.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,5.0,RB,8,2019,SF,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Derrick Henry,13.0,63.0,4.8,12.0,0.0,1.0,3.0,3.0,36.0,12.0,1.0,0.0,1.0,21.9,RB,9,2019,TEN,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Dion Lewis,4.0,20.0,5.0,15.0,0.0,0.0,5.0,5.0,33.0,6.6,0.0,1.0,1.0,3.3,RB,9,2019,TEN,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Aaron Jones,13.0,93.0,7.2,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.3,RB,10,2019,GB,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Jamaal Williams,13.0,63.0,4.8,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.3,RB,10,2019,GB,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Kenjon Barner,2.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,RB,11,2019,ATL,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Qadree Ollison,4.0,11.0,2.8,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,RB,11,2019,ATL,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Brian Hill,15.0,30.0,2.0,11.0,0.0,0.0,1.0,3.0,8.0,8.0,0.0,0.0,1.0,3.8,RB,11,2019,ATL,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Keith Smith,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,RB,11,2019,ATL,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Latavius Murray,7.0,64.0,9.1,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.4,RB,12,2019,NO,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Alvin Kamara,11.0,54.0,4.9,30.0,1.0,0.0,9.0,9.0,48.0,5.3,0.0,0.0,1.0,10.2,RB,12,2019,NO,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Derrius Guice,10.0,129.0,12.9,60.0,2.0,2.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0,25.7,RB,13,2019,WAS,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Adrian Peterson,13.0,99.0,7.6,22.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.9,RB,13,2019,WAS,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Chris Thompson,3.0,14.0,4.7,9.0,0.0,0.0,1.0,2.0,15.0,15.0,0.0,0.0,1.0,2.9,RB,13,2019,WAS,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Devonta Freeman,17.0,84.0,4.9,13.0,0.0,1.0,4.0,4.0,10.0,2.5,0.0,0.0,1.0,15.4,RB,14,2019,ATL,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Brian Hill,9.0,62.0,6.9,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.2,RB,14,2019,ATL,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Qadree Ollison,4.0,6.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,RB,14,2019,ATL,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Chris Carson,24.0,133.0,5.5,23.0,1.0,2.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,25.7,RB,15,2019,SEA,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
C.J. Prosise,5.0,15.0,3.0,7.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,2.5,RB,15,2019,SEA,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Travis Homer,2.0,7.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,RB,15,2019,SEA,CAR,False,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Marlon Mack,16.0,95.0,5.9,30.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,16.1,RB,16,2019,IND,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
Jordan Wilkins,9.0,84.0,9.3,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.4,RB,16,2019,IND,CAR,True,347.0,544.0,63.8,3696.0,7.3,231.0,93.0,21.0,14.0,53.0,301.0,88.0,445.0,2296.0,5.2,143.5,60.0,31.0,5.0,2.0,347.0,3997.0,11.5,249.8,93.0,21.0,0.0,0.0,355.0,128.0,197.0,30.0,77.0,193.0,39.9,6.0,9.0,66.7,109.0,940.0
