player,position,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,team,opponent,home
Kaelin Clay,WR,1.0,,,,,,,0.5,,10,2017,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ArDarius Stewart,WR,1.0,,,,,,,0.4,,10,2017,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,,
Eli Rogers,WR,1.0,,,,,,,0.2,,10,2017,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TJ Jones,WR,1.0,,,,,,,0.2,,10,2017,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Braxton Miller,WR,1.0,,,,,,,0.1,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,
Andre Holmes,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Terrelle Pryor Sr.,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Michael Floyd,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Matt Hazel,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeff Janis,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jared Abbrederis,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Davis,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
James Wright,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Markus Wheaton,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brittan Golden,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eric Weems,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon Tate,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Darrius Heyward-Bey,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Arrelious Benn,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tanner McEvoy,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bryce Treggs,WR,1.0,,,,,,,0.0,,10,2017,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ed Eagan,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jakeem Grant Sr.,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leonte Carroo,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chris Thompson,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
JoJo Natson,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brendan Langley,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Freddie Martino,WR,1.0,,,,,,,0.0,,10,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bernard Reedy,WR,1.0,,,,,,,0.0,,10,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tre McBride III,WR,1.0,,,,,,,0.0,,10,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Rishard Matthews,WR,1.0,,,,,,,17.3,,11,2017,5.0,6.0,113.0,22.6,75.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Demaryius Thomas,WR,1.0,,,,,,,12.4,,11,2017,5.0,9.0,64.0,12.8,17.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Mike Wallace,WR,1.0,,,,,,,11.6,,11,2017,4.0,4.0,56.0,14.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Doug Baldwin,WR,1.0,,,,,,,10.0,,11,2017,2.0,6.0,40.0,20.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Torrey Smith,WR,1.0,,,,,,,8.8,,11,2017,3.0,4.0,28.0,9.3,11.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Bruce Ellington,WR,1.0,,,,,,,6.8,,11,2017,6.0,7.0,63.0,10.5,25.0,1.0,0.0,1.0,5.0,0.0,0.0,,,
TJ Jones,WR,1.0,,,,,,,5.5,,11,2017,4.0,5.0,55.0,13.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Roger Lewis,WR,1.0,,,,,,,5.5,,11,2017,3.0,4.0,55.0,18.3,34.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Tavarres King,WR,1.0,,,,,,,4.8,,11,2017,3.0,5.0,48.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Marqise Lee,WR,1.0,,,,,,,4.5,,11,2017,5.0,9.0,45.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eric Decker,WR,1.0,,,,,,,3.7,,11,2017,3.0,3.0,37.0,12.3,24.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon LaFell,WR,1.0,,,,,,,3.7,,11,2017,3.0,5.0,37.0,12.3,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Deonte Thompson,WR,1.0,,,,,,,3.6,,11,2017,3.0,8.0,36.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Terrance Williams,WR,1.0,,,,,,,3.5,,11,2017,4.0,7.0,35.0,8.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Travis Rudolph,WR,1.0,,,,,,,3.4,,11,2017,3.0,6.0,34.0,11.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeremy Maclin,WR,1.0,,,,,,,3.4,,11,2017,4.0,5.0,34.0,8.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Martavis Bryant,WR,1.0,,,,,,,3.0,,11,2017,2.0,4.0,30.0,15.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Kendall Wright,WR,1.0,,,,,,,2.5,,11,2017,2.0,4.0,25.0,12.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordy Nelson,WR,1.0,,,,,,,2.4,,11,2017,2.0,6.0,24.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jarius Wright,WR,1.0,,,,,,,2.3,,11,2017,1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Kelvin Benjamin,WR,1.0,,,,,,,2.0,,11,2017,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Brice Butler,WR,1.0,,,,,,,1.9,,11,2017,2.0,2.0,19.0,9.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Michael Floyd,WR,1.0,,,,,,,1.6,,11,2017,2.0,2.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ricardo Louis,WR,1.0,,,,,,,1.5,,11,2017,1.0,4.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Taylor,WR,1.0,,,,,,,1.4,,11,2017,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Braxton Miller,WR,1.0,,,,,,,1.4,,11,2017,2.0,3.0,14.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tre McBride III,WR,1.0,,,,,,,1.4,,11,2017,2.0,2.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
De'Anthony Thomas,WR,1.0,,,,,,,1.1,,11,2017,2.0,2.0,11.0,5.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Andre Holmes,WR,1.0,,,,,,,0.7,,11,2017,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon Tate,WR,1.0,,,,,,,0.7,,11,2017,1.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon Coleman,WR,1.0,,,,,,,0.6,,11,2017,1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenny Britt,WR,1.0,,,,,,,0.5,,11,2017,2.0,2.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Michael Campanaro,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeff Janis,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
James Wright,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Davis,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Markus Wheaton,WR,1.0,,,,,,,0.0,,11,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brittan Golden,WR,1.0,,,,,,,0.0,,11,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eric Weems,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Darrius Heyward-Bey,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tanner McEvoy,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Maurice Harris,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Rashawn Scott,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chris Thompson,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jehu Chesson,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brendan Langley,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Freddie Martino,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eli Rogers,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Vince Mayle,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Sammie Coates,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Larry Pinkard,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jakeem Grant Sr.,WR,1.0,,,,,,,-2.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,
Justin Hardee,WR,1.0,,,,,,,0.0,,11,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,BYE,
Martavis Bryant,WR,1.0,,,,,,,10.1,,12,2017,4.0,6.0,40.0,10.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,,,
Louis Murphy,WR,1.0,,,,,,,7.4,,12,2017,2.0,4.0,14.0,7.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Terrance Williams,WR,1.0,,,,,,,6.0,,12,2017,4.0,5.0,54.0,13.5,38.0,1.0,0.0,1.0,6.0,0.0,0.0,,,
Kenny Britt,WR,1.0,,,,,,,5.2,,12,2017,2.0,2.0,52.0,26.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Mike Wallace,WR,1.0,,,,,,,4.8,,12,2017,5.0,11.0,48.0,9.6,24.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Braxton Miller,WR,1.0,,,,,,,4.3,,12,2017,5.0,6.0,43.0,8.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tavarres King,WR,1.0,,,,,,,3.6,,12,2017,2.0,4.0,36.0,18.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon LaFell,WR,1.0,,,,,,,3.3,,12,2017,3.0,6.0,33.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tanner McEvoy,WR,1.0,,,,,,,3.1,,12,2017,2.0,2.0,31.0,15.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Torrey Smith,WR,1.0,,,,,,,3.0,,12,2017,4.0,5.0,30.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bruce Ellington,WR,1.0,,,,,,,2.9,,12,2017,3.0,8.0,29.0,9.7,29.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Kaelin Clay,WR,1.0,,,,,,,2.9,,12,2017,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,,,
Roger Lewis,WR,1.0,,,,,,,2.6,,12,2017,3.0,7.0,26.0,8.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jarius Wright,WR,1.0,,,,,,,2.5,,12,2017,2.0,3.0,25.0,12.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eric Decker,WR,1.0,,,,,,,2.3,,12,2017,3.0,4.0,23.0,7.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eli Rogers,WR,1.0,,,,,,,2.1,,12,2017,3.0,7.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tre McBride III,WR,1.0,,,,,,,2.0,,12,2017,2.0,6.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Doug Baldwin,WR,1.0,,,,,,,2.0,,12,2017,2.0,3.0,25.0,12.5,23.0,1.0,0.0,1.0,-5.0,0.0,0.0,,,
Demaryius Thomas,WR,1.0,,,,,,,1.8,,12,2017,5.0,8.0,18.0,3.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kendall Wright,WR,1.0,,,,,,,1.5,,12,2017,2.0,5.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Marqise Lee,WR,1.0,,,,,,,1.3,,12,2017,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Maurice Harris,WR,1.0,,,,,,,1.2,,12,2017,2.0,2.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordy Nelson,WR,1.0,,,,,,,1.1,,12,2017,3.0,5.0,11.0,3.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Harry Douglas,WR,1.0,,,,,,,0.8,,12,2017,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Michael Floyd,WR,1.0,,,,,,,0.8,,12,2017,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Aldrick Robinson,WR,1.0,,,,,,,0.8,,12,2017,1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeremy Maclin,WR,1.0,,,,,,,0.6,,12,2017,1.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Deonte Thompson,WR,1.0,,,,,,,0.6,,12,2017,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brice Butler,WR,1.0,,,,,,,0.5,,12,2017,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Andre Holmes,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brian Quick,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kamar Aiken,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Matt Hazel,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon Coleman,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TJ Jones,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
De'Anthony Thomas,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeff Janis,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Davis,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
James Wright,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Justin Hunter,WR,1.0,,,,,,,0.0,,12,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Markus Wheaton,WR,1.0,,,,,,,0.0,,12,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Eric Weems,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon Tate,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Darrius Heyward-Bey,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bryce Treggs,WR,1.0,,,,,,,0.0,,12,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ricardo Louis,WR,1.0,,,,,,,0.0,,12,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Leonte Carroo,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chris Thompson,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Travis Rudolph,WR,1.0,,,,,,,0.0,,12,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jehu Chesson,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ArDarius Stewart,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brendan Langley,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brenton Bersin,WR,1.0,,,,,,,0.0,,12,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Freddie Martino,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Vince Mayle,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Taylor,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Larry Pinkard,WR,1.0,,,,,,,0.0,,12,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Marqise Lee,WR,1.0,,,,,,,14.6,,13,2017,7.0,10.0,86.0,12.3,22.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Mike Wallace,WR,1.0,,,,,,,11.6,,13,2017,5.0,8.0,116.0,23.2,66.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
Doug Baldwin,WR,1.0,,,,,,,8.4,,13,2017,5.0,7.0,84.0,16.8,47.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Braxton Miller,WR,1.0,,,,,,,7.1,,13,2017,4.0,4.0,71.0,17.8,57.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon LaFell,WR,1.0,,,,,,,5.5,,13,2017,4.0,7.0,55.0,13.8,27.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Jeremy Maclin,WR,1.0,,,,,,,4.1,,13,2017,4.0,8.0,41.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Martavis Bryant,WR,1.0,,,,,,,4.0,,13,2017,4.0,6.0,40.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Torrey Smith,WR,1.0,,,,,,,2.9,,13,2017,5.0,7.0,29.0,5.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brandon Coleman,WR,1.0,,,,,,,2.8,,13,2017,2.0,2.0,28.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Demaryius Thomas,WR,1.0,,,,,,,2.7,,13,2017,2.0,10.0,27.0,13.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
Eric Decker,WR,1.0,,,,,,,2.7,,13,2017,3.0,6.0,27.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kendall Wright,WR,1.0,,,,,,,2.5,,13,2017,2.0,2.0,25.0,12.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tavarres King,WR,1.0,,,,,,,2.3,,13,2017,4.0,9.0,23.0,5.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Deonte Thompson,WR,1.0,,,,,,,2.1,,13,2017,2.0,8.0,21.0,10.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Terrance Williams,WR,1.0,,,,,,,2.1,,13,2017,2.0,3.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Michael Floyd,WR,1.0,,,,,,,2.0,,13,2017,2.0,2.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Brenton Bersin,WR,1.0,,,,,,,1.8,,13,2017,1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jarius Wright,WR,1.0,,,,,,,1.8,,13,2017,3.0,3.0,18.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordy Nelson,WR,1.0,,,,,,,1.7,,13,2017,5.0,8.0,17.0,3.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Louis Murphy,WR,1.0,,,,,,,1.6,,13,2017,1.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chris Thompson,WR,1.0,,,,,,,1.1,,13,2017,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenny Britt,WR,1.0,,,,,,,1.0,,13,2017,2.0,3.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Roger Lewis,WR,1.0,,,,,,,0.9,,13,2017,1.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bruce Ellington,WR,1.0,,,,,,,0.7,,13,2017,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
ArDarius Stewart,WR,1.0,,,,,,,0.5,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,,,
Eli Rogers,WR,1.0,,,,,,,0.4,,13,2017,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bobo Wilson,WR,1.0,,,,,,,0.4,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,,,
Michael Campanaro,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Andre Holmes,WR,1.0,,,,,,,0.0,,13,2017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Aldrick Robinson,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kamar Aiken,WR,1.0,,,,,,,0.0,,13,2017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
TJ Jones,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
De'Anthony Thomas,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Davis,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jeff Janis,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
James Wright,WR,1.0,,,,,,,0.0,,13,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
