player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,team,position,week,year,opponent,home
Kenny Britt,3.0,5.0,25.0,8.3,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Earl Bennett,4.0,4.0,45.0,11.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Marques Colston,4.0,5.0,36.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brandon Lloyd,3.0,5.0,26.0,8.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Calvin Johnson,8.0,17.0,140.0,17.5,35.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brian Robiskie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brian Hartline,2.0,5.0,17.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Braylon Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brandon Tate,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brandon Stokley,4.0,7.0,62.0,15.5,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brandon Marshall,12.0,17.0,92.0,7.7,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brandon Gibson,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brad Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Anquan Boldin,2.0,8.0,42.0,21.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Andre Johnson,9.0,15.0,188.0,20.9,43.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Dwayne Bowe,4.0,12.0,41.0,10.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Donnie Avery,3.0,8.0,31.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Donald Driver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Devin Hester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Devin Aromashodu,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Devery Henderson,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Derek Hagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Davone Bess,7.0,9.0,129.0,18.4,39.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Darrius Heyward-Bey,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Courtney Roby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Chaz Schilens,2.0,3.0,28.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,FA,WR,12,2012,,
Greg Little,1.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Harry Douglas,2.0,3.0,11.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Plaxico Burress,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Riley Cooper,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Jordan Shipley,1.0,1.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Eric Decker,4.0,8.0,64.0,16.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Damian Williams,2.0,4.0,46.0,23.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Brandon LaFell,3.0,7.0,74.0,24.7,43.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Armanti Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Mike Williams,3.0,5.0,28.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Victor Cruz,3.0,6.0,36.0,12.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Austin Pettis,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Tandon Doss,1.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Leonard Hankerson,1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Torrey Smith,7.0,13.0,144.0,20.6,54.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Jerrel Jernigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Jon Baldwin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Kyle Williams,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Seyi Ajirotutu,2.0,3.0,17.0,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Donald Jones,4.0,6.0,19.0,4.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Marlon Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Danario Alexander,5.0,8.0,74.0,14.8,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Demaryius Thomas,4.0,8.0,82.0,20.5,30.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Robert Meachem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Reggie Wayne,8.0,14.0,102.0,12.8,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Ramses Barden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Pierre Garcon,4.0,6.0,86.0,21.5,59.0,1.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Nate Washington,4.0,9.0,54.0,13.5,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Roddy White,5.0,7.0,57.0,11.4,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Mohamed Massaquoi,3.0,4.0,27.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Miles Austin,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Mike Wallace,1.0,7.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Mike Thomas,2.0,6.0,17.0,8.5,12.0,0.0,1.0,1.0,14.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Micheal Spurlock,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Michael Jenkins,2.0,4.0,17.0,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Michael Crabtree,3.0,5.0,26.0,8.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Matt Willis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Roscoe Parrish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Wes Welker,7.0,10.0,71.0,10.1,28.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Vincent Jackson,5.0,7.0,96.0,19.2,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Tiquan Underwood,5.0,9.0,77.0,15.4,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Terrance Copper,2.0,3.0,14.0,7.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Steve Smith,4.0,7.0,60.0,15.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Steve Johnson,6.0,15.0,106.0,17.7,63.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Sidney Rice,3.0,3.0,49.0,16.3,26.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Santana Moss,4.0,5.0,42.0,10.5,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Ruvell Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Martel Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Jaxon Shipley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,12,2012,,
Ted Ginn Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,FA,WR,12,2012,,
Julio Jones,6.0,9.0,147.0,24.5,80.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.7,TEN,WR,12,2012,JAC,False
Mohamed Sanu Sr.,5.0,9.0,29.0,5.8,11.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,15.4,SF,WR,12,2012,NO,False
Travis Benjamin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,SF,WR,12,2012,NO,False
A.J. Green,3.0,9.0,111.0,37.0,48.0,2.0,0.0,2.0,21.0,0.0,0.0,1.0,13.2,ARI,WR,12,2012,LAR,True
Andre Roberts,9.0,13.0,92.0,10.2,21.0,2.0,0.0,1.0,13.0,0.0,0.0,1.0,10.5,LAC,WR,12,2012,BAL,True
T.Y. Hilton,3.0,3.0,33.0,11.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,IND,WR,12,2012,BUF,True
Cole Beasley,7.0,13.0,68.0,9.7,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,BUF,WR,12,2012,IND,False
Emmanuel Sanders,5.0,6.0,75.0,15.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.5,BUF,WR,12,2012,IND,False
Josh Gordon,4.0,7.0,60.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,KC,WR,12,2012,DEN,True
Randall Cobb,4.0,7.0,39.0,9.8,15.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,5.1,GB,WR,12,2012,NYG,False
DeSean Jackson,1.0,1.0,9.0,9.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.1,LV,WR,12,2012,CIN,False
Marvin Jones Jr.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JAC,WR,12,2012,TEN,True
Danny Amendola,1.0,1.0,38.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,HOU,WR,12,2012,DET,False
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NE,WR,12,2012,NYJ,False
Dez Bryant,6.0,6.0,98.0,16.3,35.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,21.8,FA,WR,13,2012,,
Golden Tate,5.0,6.0,96.0,19.2,49.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.6,FA,WR,13,2012,,
Antonio Brown,5.0,10.0,58.0,11.6,34.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,4.2,FA,WR,13,2012,,
Larry Fitzgerald,1.0,7.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,FA,WR,13,2012,,
Julian Edelman,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,FA,WR,13,2012,,
Dwayne Harris,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,FA,WR,13,2012,,
Ted Ginn Jr.,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,FA,WR,13,2012,,
Juron Criner,4.0,10.0,26.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jarrett Boykin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Rishard Matthews,1.0,2.0,28.0,28.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
LaVon Brazill,1.0,4.0,42.0,42.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Keshawn Martin,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Trevor Graham,2.0,2.0,54.0,27.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Stephen Hill,5.0,8.0,40.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jeremy Ross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Chris Owusu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Damaris Johnson,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brian Quick,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Drew Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Marcus Thigpen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kevin Elliott,2.0,6.0,24.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kevin Cone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Rod Streater,3.0,4.0,96.0,32.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Chris Givens,11.0,14.0,92.0,8.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jarius Wright,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Lestar Jean,1.0,1.0,54.0,54.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Dane Sanzenbacher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Joe Morgan,1.0,2.0,38.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Stephen Burton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Aldrick Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Ryan Whalen,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jeremy Kerley,3.0,6.0,37.0,12.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Denarius Moore,2.0,8.0,31.0,15.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Cecil Shorts,7.0,12.0,77.0,11.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Ryan Broyles,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
DeVier Posey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Rueben Randle,1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Joe Adams,1.0,1.0,7.0,7.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Michael Floyd,2.0,10.0,22.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kendall Wright,6.0,10.0,78.0,13.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Justin Blackmon,1.0,6.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Trindon Holliday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Andrew Hawkins,5.0,8.0,47.0,9.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jamar Newsome,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
LaQuan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Doug Baldwin,4.0,5.0,46.0,11.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
James Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Darius Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Greg Little,4.0,5.0,48.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jerome Simpson,2.0,7.0,25.0,12.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jeremy Maclin,3.0,5.0,38.0,12.7,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jason Avant,4.0,5.0,79.0,19.8,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
James Jones,2.0,2.0,40.0,20.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jacoby Jones,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Hakeem Nicks,5.0,10.0,43.0,8.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Greg Jennings,4.0,8.0,46.0,11.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Eric Weems,1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jordy Nelson,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Earl Bennett,1.0,3.0,12.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Mario Manningham,5.0,6.0,37.0,7.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Malcom Floyd,4.0,7.0,61.0,15.3,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Louis Murphy,1.0,3.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Lance Moore,7.0,11.0,123.0,17.6,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kevin Walter,4.0,5.0,33.0,8.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Josh Cribbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kevin Ogletree,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kenny Britt,2.0,8.0,40.0,20.0,34.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Kassim Osgood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Josh Morgan,2.0,4.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brandon Lloyd,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Calvin Johnson,13.0,20.0,171.0,13.2,46.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brian Hartline,5.0,10.0,84.0,16.8,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Braylon Edwards,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brandon Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brandon Marshall,10.0,14.0,165.0,16.5,56.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brandon Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Brad Smith,1.0,2.0,12.0,12.0,12.0,0.0,0.0,2.0,28.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Anquan Boldin,5.0,12.0,81.0,16.2,31.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Andre Johnson,5.0,7.0,56.0,11.2,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Dwayne Bowe,4.0,7.0,64.0,16.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Donnie Avery,5.0,14.0,91.0,18.2,42.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Devin Aromashodu,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Devery Henderson,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Derek Hagan,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Davone Bess,1.0,6.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Darrius Heyward-Bey,4.0,6.0,40.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Chaz Schilens,2.0,4.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Marques Colston,6.0,11.0,71.0,11.8,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Austin Pettis,2.0,4.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Harry Douglas,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Plaxico Burress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
David Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Riley Cooper,2.0,5.0,31.0,15.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Marcus Easley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Jordan Shipley,3.0,8.0,19.0,6.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Eric Decker,2.0,2.0,17.0,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
Damian Williams,2.0,3.0,24.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FA,WR,13,2012,,
