player,team,position,week,year
Dennis Pitta,BAL,TE,13,2011
Jeremy Shockey,CAR,TE,13,2011
Eric Decker,DEN,WR,13,2011
Kevin Ogletree,DAL,WR,13,2011
Naaman Roosevelt,BUF,WR,13,2011
Zach Potter,JAC,TE,13,2011
Dezmon Briscoe,TB,WR,13,2011
Darrius Heyward-Bey,LV,WR,13,2011
Rob Housler,ARI,TE,13,2011
Lance Moore,NO,WR,13,2011
Vincent Brown,LAC,WR,13,2011
Rashied Davis,DET,WR,13,2011
John Phillips,DAL,WR,13,2011
David Anderson,WAS,WR,13,2011
Doug Baldwin,SEA,WR,13,2011
Brent Celek,PHI,TE,13,2011
Daniel Graham,TEN,TE,13,2011
Greg Olsen,CAR,TE,13,2011
Mike Thomas,JAC,WR,13,2011
Brian Leonard,CIN,HB,13,2011
Kyle Rudolph,MIN,TE,13,2011
Greg Little,CLE,WR,13,2011
Guy Whimper,JAC,RT,13,2011
Mike Caussin,BUF,TE,13,2011
Jarett Dillard,JAC,WR,13,2011
Weslye Saunders,PIT,TE,13,2011
Donte' Stallworth,WAS,WR,13,2011
Randy McMichael,LAC,FB,13,2011
Brandon Pettigrew,DET,TE,13,2011
Chad Johnson,NE,WR,13,2011
Dustin Keller,NYJ,TE,13,2011
Heath Miller,PIT,TE,13,2011
Kevin Walter,HOU,WR,13,2011
Matt Willis,DEN,WR,13,2011
Lee Smith,BUF,TE,13,2011
Danario Alexander,LAR,WR,13,2011
Jason Avant,PHI,WR,13,2011
Terrance Copper,KC,WR,13,2011
Will Heller,DET,TE,13,2011
Tiquan Underwood,NE,WR,13,2011
Ramses Barden,NYG,WR,13,2011
Shaun Chapas,DAL,FB,13,2011
Brian Hartline,MIA,WR,13,2011
Lavelle Hawkins,TEN,WR,13,2011
David Johnson,PIT,FB,13,2011
Kevin Boss,LV,TE,13,2011
Andrew Hawkins,CIN,WR,13,2011
Nick Miller,LAR,WR,13,2011
Jonathan Baldwin,KC,WR,13,2011
Tom Crabtree,GB,TE,13,2011
Jerome Felton,IND,HB,13,2011
Mohamed Massaquoi,CLE,WR,13,2011
Andrew Quarless,GB,TE,13,2011
Eddie Royal,DEN,WR,13,2011
Emmanuel Sanders,PIT,WR,13,2011
Patrick Turner,NYJ,WR,13,2011
Earl Bennett,CHI,WR,13,2011
Patrick Crayton,LAC,WR,13,2011
Anthony Hill,IND,TE,13,2011
Matthew Mulligan,NYJ,TE,13,2011
Cecil Shorts,JAC,WR/R,13,2011
Seyi Ajirotutu,CAR,WR,13,2011
Corey McIntyre,BUF,FB,13,2011
Joel Dreessen,HOU,TE,13,2011
Le'Ron McClain,KC,FB,13,2011
Evan Royster,WAS,RB,13,2011
Jerheme Urban,KC,WR,13,2011
Early Doucet,ARI,WR,13,2011
Julian Edelman,NE,WR,13,2011
Jalil Brown,KC,DB,13,2011
Brandon Tate,CIN,WR,13,2011
Brandon Banks,WAS,WR,13,2011
Brandon Banks,WAS,WR,14,2011
Tony Romo,DAL,QB,14,2011
Ben Roethlisberger,PIT,QB,14,2011
Philip Rivers,LAC,QB,14,2011
Mark Sanchez,NYJ,QB,14,2011
Matt Ryan,ATL,QB,14,2011
Seneca Wallace,CLE,QB,14,2011
Matthew Stafford,DET,QB,14,2011
Drew Brees,NO,QB,14,2011
Tom Brady,NE,QB,14,2011
John Skelton,ARI,QB,14,2011
Joe Flacco,BAL,QB,14,2011
Aaron Rodgers,GB,QB,14,2011
Tarvaris Jackson,SEA,QB,14,2011
Rex Grossman,WAS,QB,14,2011
Jake Locker,TEN,QB,14,2011
Eli Manning,NYG,QB,14,2011
Andy Dalton,CIN,QB,14,2011
Matt Hasselbeck,TEN,QB,14,2011
T.J. Yates,HOU,QB,14,2011
Caleb Hanie,CHI,QB,14,2011
Kevin Kolb,ARI,QB,14,2011
J.P. Losman,MIA,QB,14,2011
Joe Webb,MIN,QB,14,2011
Blaine Gabbert,JAC,QB,14,2011
Michael Vick,PHI,QB,14,2011
Tim Tebow,DEN,QB,14,2011
Cam Newton,CAR,QB,14,2011
Matt Moore,MIA,QB,14,2011
Tyler Palko,KC,QB,14,2011
Alex Smith,SF,QB,14,2011
Christian Ponder,MIN,QB,14,2011
Dan Orlovsky,IND,QB,14,2011
Sam Bradford,LAR,QB,14,2011
Colt McCoy,CLE,QB,14,2011
Tyler Thigpen,BUF,QB,14,2011
Josh Freeman,TB,QB,14,2011
Carson Palmer,LV,QB,14,2011
Charlie Batch,PIT,QB,14,2011
Matt Flynn,GB,QB,14,2011
Shane Lechler,LV,P,14,2011
Marshawn Lynch,SEA,RB,14,2011
Ryan Fitzpatrick,BUF,QB,14,2011
Josh Johnson,TB,QB,14,2011
Shonn Greene,NYJ,RB,14,2011
Roy Helu,WAS,RB,14,2011
Ryan Mathews,LAC,RB,14,2011
Marion Barber,CHI,RB,14,2011
Felix Jones,DAL,RB,14,2011
Reggie Bush,MIA,RB,14,2011
Ray Rice,BAL,RB,14,2011
Brandon Jacobs,NYG,RB,14,2011
Cedric Benson,CIN,HB,14,2011
Toby Gerhart,MIN,HB,14,2011
DeAngelo Williams,CAR,RB,14,2011
Ryan Grant,GB,RB,14,2011
Maurice Jones-Drew,JAC,RB,14,2011
Michael Bush,LV,RB,14,2011
Rashard Mendenhall,PIT,RB,14,2011
Michael Turner,ATL,RB,14,2011
LeGarrette Blount,TB,RB,14,2011
Frank Gore,SF,RB,14,2011
Ben Tate,HOU,RB,14,2011
Steven Jackson,LAR,RB,14,2011
Chris Ivory,NO,RB,14,2011
Cadillac Williams,LAR,RB,14,2011
John Kuhn,GB,FB,14,2011
C.J. Spiller,BUF,RB,14,2011
Evan Royster,WAS,RB,14,2011
Keiland Williams,DET,RB,14,2011
Arian Foster,HOU,RB,14,2011
Danny Woodhead,NE,RB,14,2011
Kahlil Bell,CHI,RB,14,2011
Percy Harvin,MIN,WR,14,2011
LeSean McCoy,PHI,RB,14,2011
Isaac Redman,PIT,RB,14,2011
Willis McGahee,DEN,RB,14,2011
Jackie Battle,KC,RB,14,2011
Darren Sproles,NO,RB,14,2011
Chris Ogbonnaya,CLE,RB,14,2011
Jonathan Stewart,CAR,RB,14,2011
Donald Brown,IND,RB,14,2011
Beanie Wells,ARI,RB,14,2011
Peyton Hillis,CLE,RB,14,2011
DeMarco Murray,DAL,RB,14,2011
Montario Hardesty,CLE,RB,14,2011
DuJuan Harris,JAC,RB,14,2011
Chris Johnson,TEN,RB,14,2011
Pierre Thomas,NO,RB,14,2011
Mike Tolbert,LAC,RB,14,2011
Mike Wallace,PIT,WR,14,2011
Kendall Hunter,SF,RB,14,2011
BenJarvus Green-Ellis,NE,RB,14,2011
Jeremiah Johnson,DEN,RB,14,2011
Lorenzo Booker,MIN,RB,14,2011
Joseph Addai,IND,RB,14,2011
Torrey Smith,BAL,WR,14,2011
Mewelde Moore,PIT,RB,14,2011
Vonta Leach,BAL,FB,14,2011
Golden Tate,SEA,WR,14,2011
LaDainian Tomlinson,NYJ,RB,14,2011
Lance Ball,DEN,RB,14,2011
Maurice Morris,DET,RB,14,2011
Ricky Williams,BAL,RB,14,2011
Ahmad Bradshaw,NYG,RB,14,2011
Tashard Choice,BUF,RB,14,2011
Thomas Jones,KC,RB,14,2011
Marcel Reece,LV,FB,14,2011
Kevin Faulk,NE,RB,14,2011
Calvin Johnson,DET,WR,14,2011
Brock Bolen,JAC,FB/R,14,2011
Louis Murphy,LV,WR,14,2011
Bilal Powell,NYJ,RB,14,2011
Eric Weddle,LAC,FS,14,2011
Justin Forsett,SEA,RB,14,2011
Jacob Hester,LAC,FB,14,2011
Brandon Saine,GB,RB,14,2011
Jerheme Urban,KC,WR,14,2011
Kyle Williams,SF,WR,14,2011
Delone Carter,IND,RB,14,2011
Mossis Madu,TB,RB,14,2011
Jason Snelling,ATL,RB,14,2011
Miles Austin,DAL,WR,14,2011
Rock Cartwright,LV,RB,14,2011
Armanti Edwards,CAR,WR,14,2011
Spencer Larsen,DEN,FB,14,2011
Demaryius Thomas,DEN,WR,14,2011
Ronnie Brown,PHI,RB,14,2011
Andrew Hawkins,CIN,WR,14,2011
Kregg Lumpkin,TB,RB,14,2011
Jacquizz Rodgers,ATL,RB,14,2011
Bernard Scott,CIN,HB,14,2011
Daniel Thomas,MIA,RB,14,2011
Johnny White,BUF,RB,14,2011
Josh Cribbs,CLE,FB,14,2011
Tony Fiammetta,DAL,FB,14,2011
Jerious Norwood,LAR,RB,14,2011
LaRod Stephens-Howling,ARI,RB,14,2011
Leon Washington,SEA,RB,14,2011
Jeremy Kerley,NYJ,WR,14,2011
Nate Burleson,DET,WR,14,2011
Dexter McCluster,KC,RB,14,2011
Cameron Morrah,SEA,TE,14,2011
Aaron Brown,DET,RB,14,2011
Lex Hilliard,MIA,FB,14,2011
Danny Ware,NYG,RB,14,2011
Billy Volek,LAC,QB,14,2011
Delanie Walker,SF,TE,14,2011
Hakeem Nicks,NYG,WR,14,2011
Rob Gronkowski,NE,TE,14,2011
Antonio Brown,PIT,WR,14,2011
Larry Fitzgerald,ARI,WR,14,2011
Laurent Robinson,DAL,WR,14,2011
Nate Washington,TEN,WR,14,2011
Steve Smith,CAR,WR,14,2011
Steve Johnson,BUF,WR,14,2011
Marques Colston,NO,WR,14,2011
Julio Jones,ATL,WR,14,2011
Owen Daniels,HOU,TE,14,2011
Donte' Stallworth,WAS,WR,14,2011
Doug Baldwin,SEA,WR,14,2011
Jabar Gaffney,WAS,WR,14,2011
Titus Young,DET,WR,14,2011
Wes Welker,NE,WR,14,2011
Aaron Hernandez,NE,TE,14,2011
Roddy White,ATL,WR,14,2011
Tony Gonzalez,ATL,TE,14,2011
Brandon Lloyd,LAR,WR,14,2011
Santana Moss,WAS,WR,14,2011
Jordy Nelson,GB,WR,14,2011
Darrius Heyward-Bey,LV,WR,14,2011
Marcedes Lewis,JAC,TE,14,2011
Kevin Walter,HOU,WR,14,2011
Donald Driver,GB,WR,14,2011
Matt Willis,DEN,WR,14,2011
Victor Cruz,NYG,WR,14,2011
Early Doucet,ARI,WR,14,2011
Dwayne Bowe,KC,WR,14,2011
Antonio Gates,LAC,TE,14,2011
Michael Crabtree,SF,WR,14,2011
Mario Manningham,NYG,WR,14,2011
Damian Williams,TEN,WR,14,2011
A.J. Green,CIN,WR,14,2011
DeSean Jackson,PHI,WR,14,2011
Anquan Boldin,BAL,WR,14,2011
Brandon Pettigrew,DET,TE,14,2011
Anthony Fasano,MIA,TE,14,2011
Jimmy Graham,NO,TE,14,2011
Vincent Jackson,LAC,WR,14,2011
Evan Moore,CLE,TE,14,2011
Greg Olsen,CAR,TE,14,2011
Jake Ballard,NYG,TE,14,2011
Dez Bryant,DAL,WR,14,2011
Lavelle Hawkins,TEN,WR,14,2011
Devin Aromashodu,MIN,WR,14,2011
Pierre Garcon,IND,WR,14,2011
Randall Cobb,GB,WR,14,2011
Jarett Dillard,JAC,WR,14,2011
Jermaine Gresham,CIN,TE,14,2011
Steve Breaston,KC,WR,14,2011
Mohamed Massaquoi,CLE,WR,14,2011
Kevin Boss,LV,TE,14,2011
Reggie Wayne,IND,WR,14,2011
Brent Celek,PHI,TE,14,2011
Jacoby Jones,HOU,WR,14,2011
Jerome Simpson,CIN,WR,14,2011
Kellen Winslow,TB,TE,14,2011
Patrick Crayton,LAC,WR,14,2011
Johnny Knox,CHI,WR,14,2011
Devery Henderson,NO,WR,14,2011
Jason Avant,PHI,WR,14,2011
Preston Parker,TB,WR,14,2011
Mike Williams,TB,WR,14,2011
Dustin Keller,NYJ,TE,14,2011
Jerricho Cotchery,PIT,WR,14,2011
Eric Decker,DEN,WR,14,2011
Visanthe Shiancoe,MIN,TE,14,2011
Vernon Davis,SF,TE,14,2011
Greg Camarillo,MIN,WR,14,2011
Craig Stevens,TEN,TE,14,2011
Riley Cooper,PHI,WR,14,2011
Malcom Floyd,LAC,WR,14,2011
James Jones,GB,WR,14,2011
Legedu Naanee,CAR,WR,14,2011
Dennis Pitta,BAL,TE,14,2011
Jonathan Baldwin,KC,WR,14,2011
Derek Hagan,BUF,WR,14,2011
Brandon LaFell,CAR,WR,14,2011
Brandon Marshall,MIA,WR,14,2011
Lance Kendricks,LAR,TE,14,2011
Austin Collie,IND,HB,14,2011
Greg Little,CLE,WR,14,2011
Brian Hartline,MIA,WR,14,2011
Anthony McCoy,SEA,TE,14,2011
Kassim Osgood,JAC,WR,14,2011
Joel Dreessen,HOU,TE,14,2011
David Johnson,PIT,FB,14,2011
Erik Lorig,TB,FB/T,14,2011
Roy Williams,CHI,WR,14,2011
Lee Evans,BAL,WR,14,2011
Jordan Norwood,CLE,WR,14,2011
Dezmon Briscoe,TB,WR,14,2011
Greg Jennings,GB,WR,14,2011
Lance Moore,NO,WR,14,2011
David Nelson,BUF,WR,14,2011
Mike Caussin,BUF,TE,14,2011
Ed Dickson,BAL,TE,14,2011
Alex Smith,CLE,TE,14,2011
Chastin West,JAC,WR,14,2011
Josh Baker,NYJ,FB-T,14,2011
Randy McMichael,LAC,TE,14,2011
Jeff King,ARI,TE,14,2011
Chad Johnson,NE,WR,14,2011
Robert Meachem,NO,WR,14,2011
Ted Ginn,SF,WR,14,2011
Chaz Schilens,LV,WR,14,2011
Jeremy Maclin,PHI,WR,14,2011
Zach Miller,SEA,TE,14,2011
Ben Obomanu,SEA,WR,14,2011
Jacob Tamme,IND,TE,14,2011
Chester Taylor,ARI,RB,14,2011
Mike Williams,SEA,WR,14,2011
Danario Alexander,LAR,WR,14,2011
David Anderson,WAS,WR,14,2011
Davone Bess,MIA,WR,14,2011
Dallas Clark,IND,TE,14,2011
Harry Douglas,ATL,WR,14,2011
Santonio Holmes,NYJ,WR,14,2011
Henry Hynoski,NYG,FB,14,2011
John Phillips,DAL,TE,14,2011
Jason Witten,DAL,TE,14,2011
Travis Beckum,NYG,TE,14,2011
Heath Miller,PIT,TE,14,2011
Javon Ringer,TEN,RB,14,2011
Ben Watson,CLE,TE,14,2011
Andre Caldwell,CIN,WR,14,2011
Jeremy Shockey,CAR,TE,14,2011
Patrick Turner,NYJ,WR,14,2011
John Gilmore,NO,TE,14,2011
Deon Butler,SEA,WR,14,2011
Andre Roberts,ARI,WR,14,2011
Darrel Young,WAS,FB,14,2011
Arrelious Benn,TB,WR,14,2011
Austin Pettis,LAR,WR,14,2011
Tiquan Underwood,NE,WR,14,2011
Brandon Gibson,LAR,WR,14,2011
Hines Ward,PIT,WR,14,2011
Anthony Hill,IND,TE,14,2011
Bruce Miller,SF,FB,14,2011
Jed Collins,NO,FB,14,2011
Ryan Taylor,GB,TE,14,2011
Mike Thomas,JAC,WR,14,2011
Kyle Rudolph,MIN,TE,14,2011
Lee Smith,BUF,TE,14,2011
Sherrick McManis,HOU,CB,14,2011
Quan Cosby,DEN,WR,14,2011
Geno Atkins,CIN,DT,14,2011
Curtis Marsh,PHI,CB,14,2011
Drew Brees,NO,QB,15,2011
Matt Ryan,ATL,QB,15,2011
Tony Romo,DAL,QB,15,2011
Philip Rivers,LAC,QB,15,2011
Matt Moore,MIA,QB,15,2011
Tyrod Taylor,BAL,QB,15,2011
Tom Brady,NE,QB,15,2011
Carson Palmer,LV,QB,15,2011
Armanti Edwards,CAR,WR,15,2011
Jake Locker,TEN,QB,15,2011
Michael Vick,PHI,QB,15,2011
Chris Redman,ATL,QB,15,2011
Matthew Stafford,DET,QB,15,2011
Cam Newton,CAR,QB,15,2011
Kyle Orton,KC,QB,15,2011
Kellen Clemens,LAR,QB,15,2011
Dan Orlovsky,IND,QB,15,2011
Tarvaris Jackson,SEA,QB,15,2011
Seneca Wallace,CLE,QB,15,2011
Josh Freeman,TB,QB,15,2011
Alex Smith,SF,QB,15,2011
Joe Flacco,BAL,QB,15,2011
Tim Tebow,DEN,QB,15,2011
Aaron Rodgers,GB,QB,15,2011
John Skelton,ARI,QB,15,2011
Ryan Fitzpatrick,BUF,QB,15,2011
Blaine Gabbert,JAC,QB,15,2011
Mark Sanchez,NYJ,QB,15,2011
Mark Brunell,NYJ,QB,15,2011
Rex Grossman,WAS,QB,15,2011
Christian Ponder,MIN,QB,15,2011
Andy Dalton,CIN,QB,15,2011
Matt Hasselbeck,TEN,QB,15,2011
T.J. Yates,HOU,QB,15,2011
Ben Roethlisberger,PIT,QB,15,2011
Eli Manning,NYG,QB,15,2011
Chase Daniel,NO,QB,15,2011
Demaryius Thomas,DEN,WR,15,2011
Joe Webb,MIN,QB,15,2011
Caleb Hanie,CHI,QB,15,2011
Josh McCown,CHI,QB,15,2011
Reggie Bush,MIA,RB,15,2011
Donald Brown,IND,RB,15,2011
Maurice Jones-Drew,JAC,RB,15,2011
Arian Foster,HOU,RB,15,2011
Felix Jones,DAL,RB,15,2011
LeSean McCoy,PHI,RB,15,2011
Peyton Hillis,CLE,RB,15,2011
C.J. Spiller,BUF,RB,15,2011
Ryan Mathews,LAC,RB,15,2011
Michael Bush,LV,RB,15,2011
Cedric Benson,CIN,HB,15,2011
Chris Ivory,NO,RB,15,2011
Shonn Greene,NYJ,RB,15,2011
Steven Jackson,LAR,RB,15,2011
Willis McGahee,DEN,RB,15,2011
Ryan Grant,GB,RB,15,2011
Kahlil Bell,CHI,RB,15,2011
Frank Gore,SF,RB,15,2011
Stevan Ridley,NE,RB,15,2011
Lance Ball,DEN,RB,15,2011
Rashard Mendenhall,PIT,RB,15,2011
Michael Turner,ATL,RB,15,2011
DeAngelo Williams,CAR,RB/F,15,2011
Adrian Peterson,MIN,HB,15,2011
Ahmad Bradshaw,NYG,RB,15,2011
Ray Rice,BAL,RB,15,2011
Chris Johnson,TEN,RB,15,2011
Roy Helu,WAS,RB,15,2011
Sammy Morris,DAL,RB,15,2011
Beanie Wells,ARI,RB,15,2011
Thomas Jones,KC,RB,15,2011
Pierre Thomas,NO,RB,15,2011
Kevin Smith,DET,RB,15,2011
Jonathan Stewart,CAR,RB,15,2011
Marshawn Lynch,SEA,RB,15,2011
Daniel Thomas,MIA,RB,15,2011
Mike Tolbert,LAC,RB,15,2011
Danny Woodhead,NE,RB,15,2011
Jackie Battle,KC,RB,15,2011
Evan Royster,WAS,RB,15,2011
Marion Barber,CHI,RB,15,2011
Brandon Jacobs,NYG,RB,15,2011
Darren Sproles,NO,RB,15,2011
Marcel Reece,LV,FB,15,2011
Ben Tate,HOU,RB,15,2011
Steve Breaston,KC,WR,15,2011
Jeremiah Johnson,DEN,RB,15,2011
Jason Snelling,ATL,RB,15,2011
LeGarrette Blount,TB,RB,15,2011
Mewelde Moore,PIT,RB,15,2011
Joseph Addai,IND,RB,15,2011
Le'Ron McClain,KC,FB,15,2011
Bernard Scott,CIN,HB,15,2011
Ricky Williams,BAL,RB,15,2011
Delone Carter,IND,RB,15,2011
Ronnie Brown,PHI,RB,15,2011
BenJarvus Green-Ellis,NE,RB,15,2011
Aaron Hernandez,NE,TE,15,2011
Louis Murphy,LV,WR,15,2011
Cadillac Williams,LAR,RB,15,2011
Tashard Choice,BUF,RB,15,2011
Anthony Armstrong,WAS,WR,15,2011
Dexter McCluster,KC,RB,15,2011
Darrel Young,WAS,FB,15,2011
Denarius Moore,LV,WR,15,2011
Anthony Dixon,SF,RB,15,2011
Justin Forsett,SEA,RB,15,2011
Toby Gerhart,MIN,RB,15,2011
Dion Lewis,PHI,RB,15,2011
Jacquizz Rodgers,ATL,RB,15,2011
Davone Bess,MIA,WR,15,2011
Vincent Jackson,LAC,WR,15,2011
LaDainian Tomlinson,NYJ,RB,15,2011
Pierre Garcon,IND,WR,15,2011
Andrew Hawkins,CIN,WR,15,2011
Cedric Peerman,CIN,HB,15,2011
Richie Brockel,CAR,FB,15,2011
John Conner,NYJ,FB,15,2011
Niles Paul,WAS,WR,15,2011
Andre Roberts,ARI,WR,15,2011
Ted Ginn,SF,WR,15,2011
Jacob Hester,LAC,FB,15,2011
Julio Jones,ATL,WR,15,2011
LaRod Stephens-Howling,ARI,RB,15,2011
Leon Washington,SEA,RB,15,2011
Stefan Logan,DET,RB,15,2011
Randall Cobb,GB,WR,15,2011
Robert Meachem,NO,WR,15,2011
Titus Young,DET,WR,15,2011
Jamie Harper,TEN,RB,15,2011
Bruce Miller,SF,FB,15,2011
Chester Taylor,ARI,RB,15,2011
Jed Collins,NO,FB,15,2011
Kendall Hunter,SF,RB,15,2011
Joe McKnight,NYJ,RB,15,2011
Golden Tate,SEA,WR,15,2011
Kevin Faulk,NE,RB,15,2011
John Kuhn,GB,FB,15,2011
Alfonso Smith,ARI,RB,15,2011
Keiland Williams,DET,RB,15,2011
DuJuan Harris,JAC,RB,15,2011
Percy Harvin,MIN,WR,15,2011
Jerious Norwood,LAR,RB,15,2011
Isaac Redman,PIT,RB,15,2011
Mike Kafka,PHI,QB,15,2011
Calvin Johnson,DET,WR,15,2011
Brent Celek,PHI,TE,15,2011
Darrius Heyward-Bey,LV,WR,15,2011
Roddy White,ATL,WR,15,2011
Greg Little,CLE,WR,15,2011
A.J. Green,CIN,WR,15,2011
Jared Cook,TEN,TE,15,2011
Malcom Floyd,LAC,WR,15,2011
Jerricho Cotchery,PIT,WR,15,2011
Marques Colston,NO,WR,15,2011
Lance Moore,NO,WR,15,2011
Lavelle Hawkins,TEN,WR,15,2011
Jabar Gaffney,WAS,WR,15,2011
Brandon Marshall,MIA,WR,15,2011
Jermichael Finley,GB,TE,15,2011
Steve Johnson,BUF,WR,15,2011
Heath Miller,PIT,TE,15,2011
Steve Smith,CAR,WR,15,2011
Nate Burleson,DET,WR,15,2011
Torrey Smith,BAL,WR,15,2011
Jason Witten,DAL,TE,15,2011
Dustin Keller,NYJ,TE,15,2011
Hakeem Nicks,NYG,WR,15,2011
Vernon Davis,SF,TE,15,2011
Leonard Pope,KC,TE,15,2011
Jimmy Graham,NO,TE,15,2011
Brian Hartline,MIA,WR,15,2011
Todd Heap,ARI,TE,15,2011
Mike Wallace,PIT,WR,15,2011
Larry Fitzgerald,ARI,WR,15,2011
Nate Washington,TEN,WR,15,2011
David Nelson,BUF,WR,15,2011
Antonio Brown,PIT,WR,15,2011
Jeremy Maclin,PHI,WR,15,2011
Mario Manningham,NYG,WR,15,2011
Miles Austin,DAL,WR,15,2011
Rob Gronkowski,NE,TE,15,2011
Danario Alexander,LAR,WR,15,2011
T.J. Houshmandzadeh,LV,WR,15,2011
Anquan Boldin,BAL,WR,15,2011
Kregg Lumpkin,TB,RB,15,2011
Dwayne Bowe,KC,WR,15,2011
Brandon Pettigrew,DET,TE,15,2011
Kevin Boss,LV,TE,15,2011
Victor Cruz,NYG,WR,15,2011
Ben Obomanu,SEA,WR,15,2011
Brandon Lloyd,LAR,WR,15,2011
Mohamed Massaquoi,CLE,WR,15,2011
Wes Welker,NE,WR,15,2011
Dez Bryant,DAL,WR,15,2011
Santonio Holmes,NYJ,WR,15,2011
Ruvell Martin,BUF,WR,15,2011
Santana Moss,WAS,WR,15,2011
Taylor Price,JAC,WR,15,2011
Austin Pettis,LAR,WR,15,2011
Chastin West,JAC,WR,15,2011
Early Doucet,ARI,WR,15,2011
Kellen Winslow,TB,TE,15,2011
Dezmon Briscoe,TB,WR,15,2011
Ed Dickson,BAL,TE,15,2011
Michael Crabtree,SF,WR,15,2011
Jeremy Shockey,CAR,TE,15,2011
Donte' Stallworth,WAS,WR,15,2011
Chad Johnson,NE,WR,15,2011
Reggie Wayne,IND,WR,15,2011
Kyle Williams,SF,WR,15,2011
Antonio Gates,LAC,TE,15,2011
Mike Williams,SEA,WR,15,2011
Charles Clay,MIA,FB,15,2011
Marcedes Lewis,JAC,TE,15,2011
Devin Aromashodu,MIN,WR,15,2011
Owen Daniels,HOU,TE,15,2011
Jordy Nelson,GB,WR,15,2011
Laurent Robinson,DAL,WR,15,2011
Lawrence Vickers,HOU,FB,15,2011
Anthony Fasano,MIA,TE,15,2011
DeSean Jackson,PHI,WR,15,2011
Bear Pascoe,NYG,FB,15,2011
Dane Sanzenbacher,CHI,WR,15,2011
Kevin Walter,HOU,WR,15,2011
Dennis Pitta,BAL,TE,15,2011
Jacoby Jones,HOU,WR,15,2011
Jeff King,ARI,TE,15,2011
Martellus Bennett,DAL,TE,15,2011
Bryant Johnson,HOU,WR,15,2011
Zach Miller,SEA,TE,15,2011
Eric Decker,DEN,WR,15,2011
Colin Cloherty,JAC,TE,15,2011
Cameron Morrah,SEA,TE,15,2011
Jordan Norwood,CLE,WR,15,2011
Anthony Becht,KC,TE,15,2011
Earl Bennett,CHI,WR,15,2011
Terrance Copper,KC,WR,15,2011
Clay Harbor,PHI,TE,15,2011
Deon Butler,SEA,WR,15,2011
Joel Dreessen,HOU,TE,15,2011
Lance Kendricks,LAR,TE,15,2011
Riley Cooper,PHI,WR,15,2011
Jonathan Baldwin,KC,WR,15,2011
James Jones,GB,WR,15,2011
Jermaine Gresham,CIN,TE,15,2011
Jeremy Kerley,NYJ,WR,15,2011
Legedu Naanee,CAR,WR,15,2011
Jake Ballard,NYG,TE,15,2011
Johnny Knox,CHI,WR,15,2011
Greg Olsen,CAR,TE,15,2011
Kyle Rudolph,MIN,TE,15,2011
Damian Williams,TEN,WR,15,2011
Matt Willis,DEN,WR,15,2011
Tony Gonzalez,ATL,TE,15,2011
Chaz Schilens,LV,WR,15,2011
Jerome Simpson,CIN,WR,15,2011
Doug Baldwin,SEA,WR,15,2011
Vincent Brown,LAC,WR,15,2011
Henry Hynoski,NYG,FB,15,2011
Tiquan Underwood,NE,WR,15,2011
Jarett Dillard,JAC,WR,15,2011
Harry Douglas,ATL,WR,15,2011
Derek Hagan,BUF,WR,15,2011
Emmanuel Arceneaux,MIN,WR,15,2011
Kellen Davis,CHI,TE,15,2011
Plaxico Burress,NYJ,WR,15,2011
Jerome Felton,IND,FB,15,2011
Randy McMichael,LAC,TE,15,2011
Logan Paulsen,WAS,TE,15,2011
Alex Smith,CLE,TE,15,2011
Craig Stevens,TEN,TE,15,2011
Brett Swain,SF,WR,15,2011
Roy Williams,CHI,WR,15,2011
Jordan Cameron,CLE,TE,15,2011
Mossis Madu,TB,RB,15,2011
Lorenzo Booker,MIN,RB,15,2011
Donald Driver,GB,WR,15,2011
Julian Edelman,NE,WR,15,2011
Zack Pianalto,TB,TE,15,2011
Chansi Stuckey,ARI,WR,15,2011
Ryan Whalen,CIN,WR,15,2011
Ramses Barden,NYG,WR,15,2011
Colin Cochart,CIN,TE,15,2011
Anthony Sherman,ARI,FB,15,2011
Micheal Spurlock,TB,WR,15,2011
Greg Camarillo,MIN,WR,15,2011
Brad Smith,BUF,WR,15,2011
Brody Eldridge,IND,TE,15,2011
Devery Henderson,NO,WR,15,2011
Kevin Ogletree,DAL,WR,15,2011
Tony Scheffler,DET,TE,15,2011
Luke Stocker,TB,TE,15,2011
Josh Cribbs,CLE,WR,15,2011
Chris Ogbonnaya,CLE,RB,15,2011
Jacob Tamme,IND,TE,15,2011
John Gilmore,NO,TE,15,2011
Michael Robinson,SEA,FB,15,2011
Danny Ware,NYG,RB,15,2011
Ahmard Hall,TEN,FB,15,2011
Vince Young,PHI,QB,15,2011
Quan Cosby,DEN,WR,15,2011
Marc Mariani,TEN,WR,15,2011
Leodis McKelvin,BUF,CB,15,2011
Curtis Marsh,PHI,CB,15,2011
Brandon Banks,WAS,WR,15,2011
Joe Webb,MIN,QB,16,2011
Aaron Rodgers,GB,QB,16,2011
Cam Newton,CAR,QB,16,2011
Matthew Stafford,DET,QB,16,2011
Michael Vick,PHI,QB,16,2011
T.J. Yates,HOU,QB,16,2011
Matt Moore,MIA,QB,16,2011
Drew Brees,NO,QB,16,2011
Matt Ryan,ATL,QB,16,2011
Andy Dalton,CIN,QB,16,2011
Josh Freeman,TB,QB,16,2011
Rex Grossman,WAS,QB,16,2011
Chris Redman,ATL,QB,16,2011
Tom Brady,NE,QB,16,2011
Stephen McGee,DAL,QB,16,2011
