player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Joshua Kelley,23.0,64.0,2.8,7.0,0.0,0.0,2.0,2.0,49.0,24.5,0.0,0.0,1.0,11.3,RB,2,2020,LAC,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Gabe Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,2,2020,LAC,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
J.K. Dobbins,1.0,6.0,6.0,6.0,0.0,0.0,4.0,4.0,38.0,9.5,0.0,0.0,1.0,4.4,RB,3,2020,BAL,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Gus Edwards,4.0,39.0,9.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,RB,3,2020,BAL,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Damien Harris,17.0,100.0,5.9,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,RB,4,2020,NE,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
James White,3.0,21.0,7.0,10.0,0.0,0.0,7.0,8.0,38.0,5.4,0.0,0.0,1.0,5.9,RB,4,2020,NE,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Rex Burkhead,11.0,45.0,4.1,18.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,5.0,RB,4,2020,NE,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,4,2020,NE,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Josh Jacobs,23.0,77.0,3.3,7.0,0.0,2.0,2.0,3.0,8.0,4.0,0.0,0.0,1.0,20.5,RB,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Devontae Booker,7.0,62.0,8.9,43.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,6.7,RB,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Jalen Richard,1.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,26.0,6.5,0.0,0.0,1.0,3.0,RB,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,25.0,12.5,0.0,0.0,1.0,2.5,RB,5,2020,LV,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Devin Singletary,10.0,32.0,3.2,10.0,0.0,0.0,1.0,2.0,13.0,13.0,0.0,0.0,1.0,4.5,RB,6,2020,BUF,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Zack Moss,5.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,RB,6,2020,BUF,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,6,2020,BUF,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Phillip Lindsay,9.0,79.0,8.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,RB,7,2020,DEN,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Royce Freeman,3.0,12.0,4.0,6.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,1.7,RB,7,2020,DEN,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Jeremy Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,7,2020,DEN,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
La'Mical Perine,8.0,27.0,3.4,9.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,3.3,RB,8,2020,NYJ,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Frank Gore,10.0,30.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,RB,8,2020,NYJ,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Ty Johnson,3.0,15.0,5.0,8.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.1,RB,8,2020,NYJ,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Christian McCaffrey,18.0,69.0,3.8,13.0,0.0,1.0,10.0,10.0,82.0,8.2,1.0,0.0,1.0,27.1,RB,9,2020,CAR,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Mike Davis,1.0,3.0,3.0,3.0,0.0,0.0,5.0,6.0,34.0,6.8,0.0,0.0,1.0,3.7,RB,9,2020,CAR,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Trenton Cannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,9,2020,CAR,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Josh Jacobs,17.0,55.0,3.2,13.0,0.0,1.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,12.4,RB,11,2020,LV,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Devontae Booker,5.0,16.0,3.2,6.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.9,RB,11,2020,LV,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Alec Ingold,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,11.0,0.0,0.0,1.0,1.1,RB,11,2020,LV,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Ronald Jones II,9.0,66.0,7.3,34.0,0.0,0.0,1.0,2.0,37.0,37.0,1.0,0.0,1.0,16.3,RB,12,2020,TB,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Leonard Fournette,3.0,10.0,3.3,6.0,0.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,1.0,2.0,RB,12,2020,TB,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
LeSean McCoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,12,2020,TB,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Phillip Lindsay,14.0,26.0,1.9,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6,RB,13,2020,DEN,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Royce Freeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,13,2020,DEN,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
DeAndre Washington,13.0,35.0,2.7,7.0,0.0,0.0,2.0,4.0,17.0,8.5,0.0,0.0,1.0,5.2,RB,14,2020,MIA,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Patrick Laird,4.0,19.0,4.8,9.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,2.3,RB,14,2020,MIA,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Alvin Kamara,11.0,54.0,4.9,11.0,0.0,0.0,3.0,6.0,40.0,13.3,1.0,0.0,1.0,15.4,RB,15,2020,NO,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Latavius Murray,4.0,3.0,0.8,3.0,0.0,0.0,2.0,3.0,26.0,13.0,1.0,0.0,1.0,8.9,RB,15,2020,NO,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,0.9,RB,15,2020,NO,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,15,2020,NO,KC,True,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Brian Hill,7.0,36.0,5.1,17.0,0.0,0.0,3.0,3.0,25.0,8.3,0.0,0.0,1.0,6.1,RB,16,2020,ATL,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Ito Smith,10.0,46.0,4.6,14.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,5.1,RB,16,2020,ATL,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Justin Jackson,9.0,72.0,8.0,34.0,0.0,0.0,1.0,2.0,32.0,32.0,0.0,0.0,1.0,12.4,RB,17,2020,LAC,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Austin Ekeler,7.0,18.0,2.6,6.0,0.0,0.0,6.0,7.0,33.0,5.5,1.0,0.0,1.0,11.1,RB,17,2020,LAC,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Kalen Ballage,13.0,36.0,2.8,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,RB,17,2020,LAC,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Gabe Nabers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.5,RB,17,2020,LAC,KC,False,349.0,557.0,62.7,3779.0,7.1,236.2,72.0,29.0,16.0,32.0,189.0,89.4,433.0,1954.0,4.5,122.1,65.0,14.0,1.0,1.0,349.0,3968.0,11.4,248.0,72.0,29.0,8.0,3.0,353.0,113.0,202.0,38.0,77.0,188.0,41.0,13.0,20.0,65.0,97.0,760.0
Peyton Barber,17.0,29.0,1.7,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,RB,1,2020,WAS,PHI,True,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Malcolm Brown,11.0,47.0,4.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,RB,2,2020,LAR,PHI,False,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Cam Akers,3.0,13.0,4.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,RB,2,2020,LAR,PHI,False,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Xavier Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,2,2020,LAR,PHI,False,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Joe Mixon,17.0,49.0,2.9,11.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,1.0,6.5,RB,3,2020,CIN,PHI,False,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Giovani Bernard,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,55.0,18.3,0.0,0.0,1.0,5.5,RB,3,2020,CIN,PHI,False,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,3,2020,CIN,PHI,False,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Jerick McKinnon,14.0,54.0,3.9,15.0,0.0,1.0,7.0,8.0,43.0,6.1,0.0,0.0,1.0,15.7,RB,4,2020,SF,PHI,True,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,13.0,0.0,0.0,1.0,1.3,RB,4,2020,SF,PHI,True,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
James Conner,15.0,44.0,2.9,25.0,0.0,1.0,3.0,3.0,19.0,6.3,0.0,0.0,1.0,12.3,RB,5,2020,PIT,PHI,True,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
Benny Snell Jr.,7.0,19.0,2.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,RB,5,2020,PIT,PHI,True,364.0,530.0,68.7,3798.0,7.8,237.4,69.0,27.0,8.0,49.0,324.0,102.4,481.0,2012.0,4.2,125.8,80.0,20.0,5.0,1.0,364.0,4122.0,11.3,257.6,69.0,27.0,3.0,2.0,340.0,98.0,209.0,33.0,80.0,211.0,37.9,7.0,18.0,38.9,112.0,1036.0
